Date_FK,id_event_FK,id_service_FK,id_status_FK,id_evaluation_FK
8533,11720,689,2,-1
9427,2912,142,3,-1
8523,3242,898,1,-1
8196,7132,1974,2,10534
9016,8840,1407,2,-1
9208,3622,499,1,3874
8906,8423,320,1,-1
8415,4459,1828,3,-1
8848,5157,245,1,9846
8776,902,1292,3,-1
8570,7782,913,1,2031
8712,10346,638,3,-1
8039,10616,2091,2,-1
8868,6222,1681,3,6828
9457,5583,53,3,3739
8867,6915,2156,1,2323
8915,10339,617,3,1388
9042,1489,1378,1,-1
9434,2189,1321,2,7745
9246,1669,1755,2,9391
8929,10580,2067,3,6415
8902,2817,2199,3,3150
8383,10466,200,2,9852
9407,7728,383,1,-1
8447,3929,1855,3,-1
8514,2459,653,3,-1
9357,2604,2473,1,-1
9396,8583,530,1,7504
8427,11605,1316,1,2551
8323,3900,230,1,-1
9258,8283,1049,2,3890
9422,2485,1141,2,-1
9064,3026,1307,1,2905
8686,10062,2311,1,-1
8340,3341,436,3,-1
8836,11356,935,3,5161
8114,3482,1963,1,800
8212,4034,938,3,-1
8407,8875,332,3,-1
9201,5627,2171,1,179
8545,1567,912,2,-1
9266,9799,2227,3,-1
8882,7423,2411,3,-1
8399,6281,165,2,-1
8104,6546,1173,2,11623
9155,11745,2353,3,-1
8767,11261,974,3,-1
8578,9167,1057,1,-1
9225,10061,2231,1,4189
8152,6829,2136,2,8142
8132,10117,1820,3,9356
8569,10696,1516,3,-1
8558,7074,2364,1,6546
8684,4573,1958,2,8184
9492,11740,233,2,-1
9328,5174,2047,2,9711
8435,9578,2185,3,9253
9167,7480,1316,3,2104
9023,415,508,2,-1
8513,6694,2219,1,-1
8075,1124,2416,2,4858
8640,7149,2488,1,11137
8274,1167,1265,3,-1
9004,3843,930,3,2696
9481,11684,2317,1,-1
8321,2194,1825,3,1193
9436,2654,1679,2,10530
9366,1328,1005,2,9394
8533,2193,75,1,3855
8816,11470,1186,3,-1
8105,4123,835,3,-1
8381,1985,390,1,-1
9331,9220,2003,3,-1
8085,6785,1825,1,5035
9396,2989,2313,1,1712
9136,7939,280,1,-1
8523,1744,1279,2,773
8266,830,2264,3,-1
8156,5475,1355,1,-1
8653,5552,1243,1,2575
9128,9487,1314,3,-1
9429,11476,2397,2,-1
9438,3300,2275,1,-1
8484,9545,529,3,-1
9163,4272,1681,1,-1
9496,3233,157,2,-1
8123,4261,462,3,-1
9490,5716,2390,3,4295
8426,1746,1424,2,-1
8754,1537,143,1,-1
8782,8691,863,2,418
8888,4852,2224,3,-1
9338,4519,1843,2,11361
8761,6253,1076,1,8735
8196,8264,316,2,4393
9477,2291,704,1,5915
8160,6080,2030,2,2226
9042,9900,298,3,-1
8468,10187,54,2,-1
8875,8239,713,3,-1
9193,2848,1539,1,1758
9069,2943,296,3,4139
8577,5619,1529,2,1772
9270,2567,1928,3,7684
8591,6535,2181,1,2589
8847,1900,941,2,1872
9138,3279,1469,1,-1
8715,5241,452,1,11790
8599,5780,758,2,6939
9429,7533,587,2,-1
8616,1804,1081,3,-1
8932,3697,798,1,2997
8553,11284,142,2,-1
8522,1149,1437,3,6853
8607,6152,2384,1,-1
9280,10155,435,2,-1
8100,1561,451,1,-1
8924,235,1307,2,5498
8125,5430,309,3,2593
9277,1704,2333,3,8038
8589,1789,1698,3,-1
8335,2224,2106,2,-1
8553,5997,1886,3,9693
9219,9474,130,2,5418
8352,5930,2146,2,-1
8552,6628,494,3,4489
8202,2889,2445,2,-1
8718,11049,2169,3,-1
8123,1219,932,2,-1
9371,3181,870,1,-1
8039,7999,2421,2,-1
9030,5992,1529,1,-1
8345,4313,1653,2,3097
8172,10105,1995,2,4180
9224,6376,1293,1,-1
8107,5891,345,1,7243
8895,6663,1828,1,-1
9124,7836,443,2,-1
9065,3984,1278,1,-1
8895,3541,9,1,-1
8118,1005,785,3,11117
9381,6161,1030,2,-1
8622,5579,394,1,-1
8410,2569,1842,2,11318
9061,11465,1919,3,10382
9336,9249,2178,1,3596
9403,10774,236,1,-1
9020,7031,1026,3,-1
8618,5210,1879,2,-1
8675,11526,417,2,-1
9236,9330,1683,1,3128
8483,11497,2401,1,-1
8507,2039,1106,1,-1
8268,10104,904,3,7007
8920,5787,1136,1,-1
9344,10146,1337,3,11810
9394,9958,2225,1,-1
8469,6118,88,1,-1
9029,9653,587,2,-1
8709,8989,493,3,-1
8696,9693,1998,2,-1
9027,1427,1210,1,5667
8483,4331,2258,2,4336
8244,2921,2300,1,5712
8378,9422,459,2,5528
9434,11666,51,1,-1
8527,2998,1101,1,2603
8101,7420,2268,2,-1
8721,7990,1605,1,-1
8337,2110,148,2,-1
8841,4212,728,2,3108
8457,6996,744,2,10213
8808,5649,561,2,-1
8538,9599,964,2,-1
8119,815,710,1,-1
8246,8968,1514,2,7566
9255,6149,1819,2,-1
8156,6253,1017,1,3090
8905,1862,1733,2,-1
8657,2535,1585,3,-1
8711,11368,1943,1,2051
9099,627,2483,1,-1
8735,8471,1201,2,11083
8140,1218,852,1,3903
8263,4016,1830,3,-1
8708,8143,2390,3,-1
8081,4866,874,2,8912
8581,9778,66,1,11698
9372,9699,2187,3,-1
8999,9298,330,1,-1
8465,5287,2268,2,-1
8506,3024,2141,3,4844
9448,6109,1965,3,-1
8468,5931,2418,1,-1
9346,5143,432,1,-1
8660,7847,591,1,-1
9206,9912,1240,1,9847
8347,6860,1310,1,5781
8610,3810,1076,2,9516
9288,1027,1712,2,10763
8395,171,464,1,-1
8315,8060,1286,2,-1
8452,3314,1357,1,-1
8849,3590,1371,1,11742
9085,11561,2473,3,2907
8045,3993,1154,1,2899
8770,9159,859,3,-1
9164,1073,2132,2,10137
9416,2187,2330,2,-1
8103,10277,5,1,1181
8472,918,215,3,-1
8946,9010,93,2,4378
8774,2993,276,1,2762
9227,3448,2198,1,1119
9259,5985,2366,3,-1
9121,5893,1324,2,104
8526,5013,774,3,-1
8347,10772,75,3,10776
8482,10911,2356,2,2026
8940,11449,586,2,10993
9209,8208,398,2,-1
9215,4773,2296,2,7737
9053,11289,1879,3,688
8600,8946,124,3,-1
8211,7463,812,2,1454
9203,8150,911,1,-1
9388,1345,1863,2,2991
8777,3361,1930,2,-1
8200,8665,1501,2,10832
9304,7442,1361,2,2380
8814,506,488,3,10844
8306,1700,1370,1,8112
9032,3776,677,3,-1
9363,9352,1646,3,6052
8768,1195,1863,1,2896
9341,296,1909,1,-1
8742,3334,2391,2,7847
8866,2938,410,1,-1
8526,2318,766,1,-1
9495,2773,501,1,9051
8205,3344,1455,1,4950
8184,5967,1793,1,5303
9068,3363,1828,1,-1
8468,4446,2297,3,-1
8505,2366,2035,2,1812
8123,4153,47,1,-1
8138,8482,593,1,-1
9337,11137,911,3,5152
8171,5730,19,1,7778
8823,2915,1288,2,4097
8718,3648,587,3,-1
8434,2198,2019,2,-1
9258,3026,180,1,1943
8241,9347,23,1,-1
8455,4084,490,3,11978
8251,29,588,3,4356
8499,4870,89,2,2723
9407,6174,1827,2,-1
8361,3350,529,3,-1
8944,1052,2480,2,6210
8133,8637,236,1,4188
8803,2142,251,3,1081
8998,10685,2312,1,5586
8692,6134,367,1,2569
8158,1956,1277,2,8294
8484,10843,396,3,-1
8996,2318,616,1,-1
9483,7995,1410,3,11366
8618,5416,825,1,-1
8417,6608,921,3,8547
8361,11585,1734,2,7002
9479,1432,1873,3,5558
8314,8331,156,2,11209
8731,11720,705,1,-1
9493,7797,2123,2,-1
8593,1303,1396,1,5424
9073,8873,429,3,-1
9020,10865,2463,2,3455
8569,5046,723,3,7639
8713,8437,547,3,8077
8986,3026,1642,2,-1
9276,11185,634,1,-1
8748,8533,370,2,5265
9469,969,2023,2,1307
8755,4115,1095,1,-1
8803,4712,1635,2,-1
8652,10260,431,3,-1
8543,816,729,3,-1
8289,15,1247,2,-1
9285,9887,1269,3,7134
8751,4214,566,1,8910
9457,8385,2010,2,9659
8618,5226,102,2,-1
8666,9523,2053,1,-1
9284,3087,2052,2,181
9007,8607,914,2,-1
8965,10944,54,3,2259
8062,9493,2399,1,8515
8254,9367,58,2,7652
9441,2107,1659,3,-1
9308,8329,1951,2,-1
8067,11070,388,1,-1
9226,297,1264,2,1836
8706,8214,1693,2,-1
9050,2668,2195,2,6892
8669,11076,2346,3,971
8460,11233,1084,1,11424
9272,10095,1159,1,-1
9156,4681,139,2,2919
8905,5689,205,3,-1
8211,4218,1703,1,-1
8644,10426,1680,3,-1
9337,6867,917,3,-1
8054,7862,2033,2,-1
8239,8363,325,1,-1
8890,11030,1236,3,-1
8448,2942,273,1,-1
8967,9682,338,2,-1
8855,7615,2496,3,3155
9397,1807,1151,2,-1
8253,6147,1385,2,-1
8609,3589,924,1,-1
9415,925,1841,2,-1
8232,4447,1695,1,-1
8181,8666,61,3,-1
8382,9717,969,2,-1
8491,3391,417,2,4729
8143,11355,2498,3,4816
9062,6176,1050,1,5153
9010,12,2486,1,-1
8486,1500,511,1,-1
9402,678,2360,1,7689
8335,6714,241,3,-1
8943,1282,2414,3,10252
8881,4727,1319,1,10454
8939,5316,2453,3,462
9086,5782,666,3,11946
8552,549,793,1,-1
8235,11839,1577,1,9742
8344,3732,240,2,1999
8665,6287,197,1,7889
8973,11458,2071,1,6363
8120,8322,1222,2,-1
9343,11878,597,3,-1
8898,7519,2188,3,-1
8371,3776,348,1,6088
8910,3588,835,2,-1
8078,964,2411,3,-1
8944,7852,323,1,5783
8251,2619,109,1,7528
8397,4451,825,1,4608
8061,8722,875,3,-1
8448,1490,1507,2,-1
8854,8049,362,1,-1
8500,550,469,2,10585
8836,2766,78,3,8889
8985,11380,1289,2,-1
9461,7110,1834,2,-1
8880,7773,2385,2,-1
8811,1008,2337,2,3741
9275,2668,1243,2,2772
9131,9576,532,2,10138
8688,694,381,1,3229
9394,4364,1419,3,9605
8128,9121,1977,2,6301
8083,8963,1075,2,2324
9248,9693,103,2,8330
8499,204,1352,3,11902
9158,6065,228,2,-1
8793,5447,439,1,10562
9301,4112,355,2,-1
8630,9265,2009,3,1704
9050,3622,1655,3,9794
8615,8084,559,3,-1
8994,10678,344,3,1170
9277,4683,163,2,-1
8271,3185,1380,2,-1
8261,3841,1000,3,-1
9319,6522,890,3,-1
9077,10302,518,3,-1
8495,5192,328,1,11350
8433,3148,1741,1,-1
8055,9005,420,1,3476
8204,8772,627,1,1931
8481,449,1243,1,4741
8366,5019,1740,3,-1
9269,10278,1840,2,2613
9038,5369,1882,3,-1
8988,10461,2022,3,6136
8044,6303,28,1,-1
8153,61,330,1,-1
8047,6077,2225,1,2336
8449,10925,1335,2,-1
9396,10611,1578,1,-1
8962,4423,2246,1,11496
8061,784,2074,3,3947
9019,6058,1053,2,-1
8384,7655,2021,1,2508
8138,853,700,1,-1
8811,7089,1151,1,-1
9150,7430,2459,3,-1
9221,3403,1293,1,489
8618,9000,1651,3,-1
8762,118,1270,3,4051
9238,8572,1388,3,-1
8851,9778,392,1,-1
9036,5210,1932,2,-1
8811,2238,1048,3,-1
8777,9946,2455,1,1530
8787,88,980,1,10614
9471,10813,362,1,-1
8758,7851,506,1,-1
9040,11120,633,2,857
9243,7373,1236,2,9675
8882,6429,863,3,11789
8368,5097,2392,2,9338
9370,1079,1571,1,2537
8809,10127,2108,1,-1
8618,4496,2429,3,6297
8716,5035,1182,2,-1
8380,6047,1989,2,-1
8491,9410,162,2,3030
8970,6290,1365,2,-1
8853,8155,994,2,9829
8224,10612,2139,2,7075
9223,9667,2480,1,-1
8532,8374,2072,1,6929
9032,11282,1719,1,-1
9050,2922,1815,2,-1
9182,9581,320,3,-1
8127,1066,1595,2,-1
9421,10274,1311,2,1350
9275,9919,1129,2,10426
8305,11087,2319,2,-1
8654,8314,1446,1,4903
9420,1769,812,3,8581
8768,10946,44,1,-1
9473,8416,96,3,-1
8938,1238,1266,3,-1
9138,6010,1767,3,-1
8304,2144,1252,2,431
9210,10772,722,1,-1
8690,11541,1966,3,4169
9471,5903,1690,3,-1
8129,9829,681,1,-1
8416,958,118,1,11107
9065,10444,1380,2,7369
8731,8343,934,2,3199
8046,9462,462,2,-1
8948,1491,1947,3,-1
8214,4575,1560,3,9547
9322,519,840,1,8514
8569,9480,473,3,-1
8121,8858,2097,1,-1
8829,3769,1969,2,-1
8402,1665,1723,1,6526
8430,8661,2354,2,8484
8829,3618,2468,3,6432
9138,9956,866,3,2932
8345,7153,541,3,2818
8277,4468,283,1,954
9328,1070,1237,1,-1
8373,11672,1673,1,-1
9409,8691,684,3,11663
9028,8535,202,3,8553
9473,10040,388,2,686
9210,8208,905,2,6204
9080,9930,2043,3,2648
8354,389,327,1,-1
9222,1153,1365,1,8787
8177,3959,2441,3,2392
8889,10760,1075,1,-1
9150,9033,2338,3,523
8218,9380,148,1,11006
9220,11107,1196,1,-1
8724,11632,1598,2,-1
8534,11806,918,2,-1
8936,5907,1750,2,11633
8609,7611,1719,1,11369
8107,5977,2100,1,11905
8891,10689,730,2,4665
8678,1853,2100,2,6430
8395,832,2127,2,-1
8767,7938,290,2,-1
8204,2199,733,3,-1
8586,4150,2036,3,10524
9154,10162,224,3,9589
9158,1056,2448,1,-1
8602,5141,566,2,-1
9308,10941,1981,2,8465
8854,10014,1279,2,10598
9079,9536,1290,1,9539
8765,555,2029,1,26
8505,3983,1075,2,-1
8788,11134,1303,1,7246
8608,8825,2101,3,3224
8533,1592,1058,1,-1
8641,262,1549,1,-1
9306,2521,1288,2,-1
8171,6637,1307,1,6356
8397,5774,408,3,-1
9097,3451,1851,2,-1
8091,4214,1639,3,7579
9155,5636,1454,2,1024
9471,5390,2162,1,6499
8055,10539,683,2,11988
8623,3338,763,2,4176
8476,5667,822,3,-1
8258,5803,1486,3,-1
8531,3726,68,1,-1
8064,9797,1982,1,9582
9476,9590,52,2,8356
9081,5148,1810,1,11433
9046,11378,1312,3,-1
8881,8973,1285,3,7135
8243,1768,1452,1,-1
9160,1773,313,2,-1
8177,8168,2078,3,1538
9382,5907,1406,3,-1
8627,11408,552,3,1765
9398,11648,678,1,3078
8961,7975,2168,1,-1
8805,9542,515,1,4215
8392,7362,1205,2,11806
8589,8688,120,2,-1
8109,783,293,1,8716
8398,5322,852,2,6464
8535,3239,794,1,-1
8154,131,1922,2,3993
8470,1373,221,2,-1
8611,1010,1535,3,11026
9403,11278,1417,3,-1
9152,1494,1175,3,-1
9060,4823,1453,3,-1
8544,4070,1996,3,-1
9096,10223,118,3,-1
8673,942,286,2,1007
8387,2128,837,2,-1
9377,7536,1154,1,-1
8506,847,617,2,-1
9294,8517,708,1,11958
9030,2639,2191,3,11962
8612,2708,716,1,-1
9248,10780,462,2,-1
9419,4306,1044,3,2684
8322,6095,1239,2,3523
9403,1873,1723,1,7148
8625,8934,1681,2,-1
9164,9046,2202,2,2201
8528,4843,1529,2,-1
8660,2203,1290,2,2058
9232,11302,688,2,-1
8168,2488,907,2,-1
9395,1150,1372,2,11174
8484,11920,2472,1,-1
9019,11205,817,1,11482
8544,5201,1090,3,11729
8643,3548,2172,3,-1
9262,11562,1405,1,3461
8037,11852,1274,2,9483
8982,970,968,2,11233
9121,10072,1741,1,10835
9012,6243,31,3,-1
8100,11502,1307,3,9698
8535,5367,2216,3,10735
9001,6378,1223,3,5791
8419,2558,188,2,3029
8370,10560,1539,3,7981
9090,6454,1931,3,-1
9131,9388,1047,2,-1
8801,7929,2014,2,2306
8064,237,808,2,-1
8592,6412,1134,3,8599
8240,10324,468,1,-1
9416,4567,631,3,-1
8159,618,1041,1,10244
8867,1656,1674,2,-1
8939,8614,1205,2,1732
9158,7571,219,1,4698
8802,8681,180,2,11185
8411,10682,1746,1,2341
9314,11194,230,2,1971
9136,3367,682,1,-1
8120,5759,1571,1,-1
8102,6322,127,3,4133
9028,5668,797,2,5625
9384,9387,1886,3,-1
8061,11871,2383,2,-1
8701,9025,2047,1,-1
9227,6436,896,3,-1
8445,9722,47,1,-1
8861,3111,1803,2,6083
8949,7953,869,1,584
8211,11874,1719,1,9908
8380,2296,2031,1,-1
8730,9573,1820,1,-1
8396,8569,989,2,-1
9044,6636,1390,1,2652
8046,3853,1165,2,-1
8770,8646,1567,1,8031
9414,3012,390,1,-1
8636,2139,1844,1,-1
9201,5534,1975,3,3297
8336,1391,1149,2,-1
8569,1305,2456,2,-1
8174,9651,713,1,10387
8917,5420,312,3,-1
8534,10309,1413,3,-1
8338,10581,1004,1,2938
9153,3070,2155,2,-1
9418,3727,938,3,-1
9100,25,2107,3,2611
9358,4785,1525,2,2252
8483,6503,736,3,1397
8539,11956,1920,1,-1
8937,3974,451,3,-1
9429,6545,1645,2,5137
9475,0,579,3,-1
9224,6099,2331,3,893
8910,10500,1827,2,3341
8794,1517,1787,2,1631
8802,10801,475,1,-1
8328,8053,2374,3,1585
9347,7582,1584,2,5594
8769,1650,2296,2,3743
8253,11578,571,3,-1
8123,7246,74,1,9274
8145,6293,408,3,6433
8550,7974,1280,3,819
8347,9046,78,1,-1
9415,8563,31,2,10106
9384,2772,2448,3,-1
9269,2324,2310,3,10734
9425,9341,989,1,-1
9112,3002,37,3,-1
8123,2137,979,3,11434
8397,3276,400,3,5408
8869,3917,1628,3,-1
8961,2331,2360,2,-1
9353,2209,1063,3,-1
8596,375,680,3,7823
8094,7203,2413,2,-1
8729,4179,1221,3,9104
8357,7841,860,1,9697
9454,2541,1864,1,-1
8238,235,2210,1,-1
8390,8750,1918,3,-1
8318,2544,1522,1,10324
8603,70,657,1,2319
9061,3335,1618,2,6956
8893,4209,2131,3,2635
8609,11580,2106,2,1441
8974,2797,547,3,-1
8257,1465,2309,1,4074
8944,8845,241,1,-1
9426,7218,914,2,8237
8507,11941,1960,1,-1
9247,5070,304,3,4934
8889,3352,2098,1,-1
8699,9617,1296,1,-1
8236,2933,2052,3,-1
9269,5081,1959,2,-1
8596,1988,1861,1,-1
8116,5485,81,1,-1
9471,5659,1098,3,2922
9286,4052,2001,3,10205
9046,7890,2499,2,-1
9006,2320,1965,2,2171
8744,9784,1992,2,-1
8338,2020,2023,3,1731
8145,567,364,3,-1
8830,6092,1220,3,10548
8777,4503,2084,2,-1
8763,9510,1499,1,9862
8239,2563,1832,2,-1
8072,2403,1755,1,-1
9001,8776,2458,2,6253
8573,8218,2049,1,-1
8436,4321,1369,2,-1
9276,8432,1590,3,4178
9030,1392,2403,3,-1
8131,4004,1790,3,5173
9427,4981,1825,2,8747
8070,2358,602,2,-1
9322,5765,1139,2,-1
8180,10653,1382,2,3258
8847,3348,1237,1,7720
8610,10694,1030,1,-1
8636,2206,495,3,1491
8057,2260,139,1,-1
9271,4207,1245,3,11276
8658,2,418,3,1390
8322,7989,1050,1,9203
8694,9741,1982,1,-1
9201,4266,409,1,1434
8289,9952,749,1,3186
8346,5264,1632,2,-1
9269,4238,154,2,-1
8916,0,1772,3,3370
9013,4484,1585,2,2981
8845,6393,30,3,-1
8242,10626,643,1,9423
8613,6544,2296,2,6377
8830,5968,1520,2,11553
8366,2237,1057,3,-1
8492,6688,100,2,4845
9369,7645,1653,2,4875
8481,5585,1258,3,-1
9356,6676,1352,1,3517
9262,6171,957,2,3256
9160,8392,526,1,9864
9119,10852,145,3,-1
8400,6757,164,1,4515
8465,2292,2380,1,4288
8057,6105,2003,2,-1
8842,23,458,1,3572
9219,4777,1675,3,-1
8738,1347,841,1,10118
8671,2493,822,2,10047
8212,9058,299,2,9498
9203,1912,1499,3,-1
9097,8625,566,2,9741
8545,6707,164,1,2797
8213,793,703,2,8902
8337,996,1694,2,-1
8220,11219,1005,3,-1
8175,5682,1126,2,-1
8144,6186,857,1,3940
9480,7715,1993,1,-1
8553,1307,935,2,-1
8919,5447,515,1,-1
9375,2309,1854,1,-1
8847,10756,716,3,-1
8207,3341,26,3,-1
9043,45,129,3,-1
8988,270,172,2,7960
8591,11861,971,2,-1
9304,162,844,3,-1
8557,7573,1154,2,2469
8578,11516,1381,2,6316
8865,2902,1130,1,-1
8727,4105,2050,2,3235
8546,7655,879,1,-1
9167,10158,1738,1,-1
9206,321,1750,2,10872
8082,1751,168,2,10965
8281,2327,8,3,9937
8718,6751,988,3,9941
9290,2624,2344,3,-1
8642,6873,1796,2,-1
9413,1690,1127,3,-1
8277,7513,2318,2,7968
8646,1718,290,2,3600
8167,10714,996,3,11747
8474,4668,887,1,4366
9320,3529,2091,1,8468
8895,2473,1213,2,-1
9226,7644,1819,3,-1
8701,189,2345,1,6894
8071,9772,1675,2,10202
8471,1092,1883,1,-1
9067,6173,1931,2,-1
8436,11344,556,3,2835
8916,3449,468,1,-1
8089,9191,855,3,-1
8230,767,2497,1,-1
8892,5491,552,3,-1
9015,7134,1933,3,11836
8767,8425,2106,3,-1
8177,3266,308,3,-1
8757,9565,2138,2,-1
9034,5860,1238,3,7873
8797,958,958,2,-1
8155,876,457,1,1802
8458,5218,700,2,8592
8885,10000,964,2,-1
8893,8073,1924,2,5506
9406,2010,1884,3,1694
9157,11349,2063,2,7023
8621,4733,1469,1,-1
9494,2940,1576,2,8676
8378,11928,2469,1,-1
8172,6076,1774,3,-1
8234,4822,726,2,1549
9478,8553,903,3,-1
9030,1071,2098,3,10
8168,11392,2365,3,7055
9401,1013,549,2,-1
8560,11114,934,1,-1
9096,5762,1013,2,-1
8975,1920,175,3,4299
8990,10392,457,1,-1
8143,4254,1200,3,2910
9261,4796,313,1,-1
9367,6051,834,3,10950
9432,2146,658,2,-1
8782,2127,1261,2,-1
8395,10372,592,2,2764
8141,9653,1676,3,-1
9112,924,21,1,10866
9411,3117,85,2,9390
8322,10592,1657,2,-1
9133,1245,1209,3,-1
8220,2001,2115,1,-1
9253,10132,1678,2,7009
8845,2567,1858,3,-1
9130,8463,193,2,10322
8496,3632,1576,3,10319
8261,4924,1134,2,-1
8902,5352,2305,3,-1
8398,6057,12,1,-1
8631,8588,979,1,11763
8479,3707,1632,3,6876
8216,4399,455,3,5608
8129,5856,1164,3,6019
8969,9965,197,3,1104
8290,8001,1107,1,8098
9007,2096,706,1,9098
8197,2044,2418,1,-1
8073,3354,686,1,-1
8768,6530,1015,1,3563
8727,11331,1884,3,4695
8621,11044,1479,2,10009
8157,8042,552,3,6945
8956,11816,405,2,-1
8318,3912,406,3,85
9262,6381,250,2,9208
8584,2091,89,1,11540
9061,9829,1332,1,-1
8698,10735,2265,2,1540
9423,1736,823,3,-1
8753,8629,536,1,-1
8207,3538,1000,1,4065
9022,7124,1089,1,-1
8396,8428,2309,1,-1
9352,5159,1591,3,-1
8369,580,616,1,-1
8091,8739,889,2,-1
8578,2804,2450,1,-1
8666,5609,651,1,11631
9025,9598,2376,1,7942
9332,6681,1541,2,-1
8870,8493,1433,1,-1
9040,5360,2149,3,-1
9335,11262,87,1,7507
8275,5617,950,2,-1
9251,2899,2445,3,-1
9049,6652,1483,1,4520
9470,7898,637,2,4324
8909,6873,2254,2,5267
9011,8,1115,3,-1
9196,7890,760,3,985
8923,8910,690,1,1317
9058,501,648,3,-1
9015,7952,1333,1,-1
9329,6822,1956,3,11077
8121,4650,1834,3,8250
8823,481,1027,2,-1
8666,2201,1378,3,4128
8602,1743,1244,2,9895
8934,7616,276,1,-1
8173,9670,1281,1,-1
9156,2006,1715,3,7527
8227,211,733,1,2238
9340,4865,392,3,-1
8301,7716,1580,3,-1
8805,10133,1454,2,-1
8498,2938,214,2,-1
8439,2510,647,3,3945
9296,4406,279,3,1859
8660,11256,408,3,6202
8063,8454,893,3,3398
8194,1067,1143,2,-1
8586,3617,2289,1,-1
8911,3298,2378,2,6601
8409,8642,1253,2,-1
8895,5960,2199,3,-1
8672,3518,1464,2,5988
8038,8116,1519,1,-1
8351,6249,1261,1,-1
8809,4814,1119,3,579
9325,2177,305,2,-1
8516,9385,1637,2,-1
8997,8136,595,2,-1
8733,99,386,2,7958
9494,2954,835,1,-1
9429,7071,546,3,6109
8205,9007,1727,3,-1
8533,10000,1396,2,-1
9126,10038,748,2,4250
8087,6645,2420,3,-1
8205,8954,499,2,7907
8596,10270,762,3,1889
8404,5063,1149,3,280
8569,8510,2318,3,-1
9012,4055,1767,1,-1
8195,10654,1667,2,10320
8341,6748,997,1,2655
8878,8845,2014,3,2251
8997,4484,1235,1,8583
8992,10352,2271,1,5710
8337,10268,1344,1,-1
8438,6267,917,1,-1
8500,11063,550,2,-1
9154,7140,1854,1,11671
8380,2495,516,3,10690
8672,6493,824,3,-1
9428,10570,114,1,4040
8310,10264,1024,2,-1
8222,2857,84,2,-1
9405,8621,1236,3,3052
8143,0,2488,2,9612
8872,10857,940,3,-1
9346,8782,123,3,-1
8105,2904,1237,3,2451
9085,10517,568,2,244
8516,5362,79,2,10109
8723,6362,376,2,-1
8391,1303,1000,2,53
9373,3533,276,1,1396
8419,3225,1466,2,5084
9059,5981,1089,1,-1
8939,6372,221,2,-1
8846,9034,1572,1,786
8712,8152,901,1,-1
8888,828,2417,3,-1
9362,8024,1537,1,10099
8658,5415,1965,2,-1
8583,10000,339,2,11149
9272,4457,2431,1,-1
9078,6600,904,1,7492
8428,4721,968,2,958
9431,11599,293,2,10778
8693,2417,2388,3,-1
8528,11586,1580,2,8014
8529,4218,1142,1,-1
8458,7883,188,2,11046
9193,3796,1784,3,11394
9196,10232,2056,3,-1
8466,3186,2228,2,7001
9146,8058,185,2,11474
8432,5829,1643,2,-1
8360,2399,1946,3,-1
9080,10196,847,1,-1
9205,887,1058,2,9872
9302,255,1656,2,6582
9306,202,852,1,-1
8964,1541,788,3,-1
9340,5507,166,3,5423
8104,6081,2257,1,3005
8450,7548,120,3,-1
9003,410,100,3,-1
8906,3729,642,3,21
8353,9527,1233,3,-1
8131,2827,2159,3,9750
8193,8140,325,1,-1
8821,4301,2338,3,10444
8645,336,2422,2,674
8315,9109,1816,2,-1
9362,6594,1323,1,-1
8445,11841,1719,3,3111
8673,2455,1863,2,-1
9394,4935,773,3,-1
8150,6766,1924,3,-1
8389,2435,1737,1,4358
8387,10628,1503,3,-1
9093,8606,1291,3,2974
8186,9885,1273,1,3838
8313,10769,221,1,-1
8796,10491,1316,1,549
8064,6327,1875,2,-1
9150,10073,301,2,6501
8930,10068,834,2,9334
9496,5581,1777,3,-1
9081,10178,2114,1,-1
9408,11155,861,2,-1
9317,6480,1834,2,1979
8051,11116,330,1,-1
8177,8308,2034,3,-1
8382,8328,910,3,-1
8562,3683,1294,3,-1
8704,9677,1765,2,-1
8727,2871,51,2,-1
8982,5835,1256,1,7811
9071,10366,1169,2,5235
8232,6489,979,3,-1
8186,8137,1558,3,9325
9325,5736,1055,3,5258
8669,4702,1242,3,-1
8735,3336,976,3,-1
8304,4393,1184,2,-1
9033,8970,545,1,9832
9014,10962,1697,2,8305
9286,2506,2243,3,-1
8547,1212,2023,3,-1
8751,3102,900,1,-1
9381,2332,2237,1,6998
9024,2971,1043,3,2374
9289,4295,2109,3,-1
9277,9929,652,2,1509
8917,4196,991,1,-1
8800,8875,2297,2,-1
8131,3693,2312,1,637
8391,7547,762,1,11121
8421,8112,1890,2,-1
9192,9829,790,1,8724
8222,6938,510,1,-1
9115,5837,204,2,-1
9230,7959,978,3,-1
8549,749,370,2,-1
8331,1025,2490,2,4694
9134,274,2386,1,8211
8982,9313,1414,2,2925
9355,5668,816,2,10608
8678,7635,1886,2,4320
8907,9481,846,2,-1
8582,2095,1923,1,-1
8937,10985,197,2,1168
8560,10372,476,2,2099
9336,4138,609,2,-1
8219,4253,668,3,10303
8510,5632,397,3,3219
8639,5101,2272,3,-1
9186,11812,1003,1,11773
9018,10655,1953,3,-1
8405,4518,2286,1,5983
9144,3969,1930,2,3388
8456,5268,1839,2,3158
8942,175,209,2,-1
8640,11162,368,3,1827
8786,10247,2196,2,2628
8143,9725,1263,2,8882
9045,2595,1726,1,10820
9111,6300,209,3,8118
9469,5046,1036,3,-1
