budget,id_categoryFK,id_cityFK,id_beneficiaryFK,id_dateFK
45847,87,1,1170,8184
31654,1,1,3811,9184
23564,3,1,948,8087
8469,91,1,2955,8723
38607,87,1,4507,9343
4948,91,1,4046,9079
26751,87,1,1507,8197
25448,3,1,1720,8818
30545,1,1,2190,8389
25114,91,1,795,9363
45078,3,1,3889,9082
32470,91,1,1279,8001
21903,1,1,1060,8114
33333,1,1,3751,8937
44704,87,1,1263,9285
36385,87,1,2788,8985
1596,3,1,1712,9226
25448,3,1,3563,8994
28607,87,1,924,8409
37041,91,1,1618,8245
1352,91,1,1525,8643
11232,3,1,866,9157
23176,1,1,2926,9300
38607,87,1,4645,8630
32615,1,1,407,8279
49040,87,1,68,8172
38607,1,1,1808,8626
35563,1,1,1813,9234
9424,87,1,239,8418
13529,87,1,587,8509
12049,1,1,3853,7947
40555,87,1,4962,8531
25750,1,1,1281,9252
15164,1,1,2217,8437
38607,1,1,4953,7948
17549,3,1,493,8385
12602,1,1,2530,8374
38849,1,1,2689,8947
22169,91,1,1796,8162
1239,87,1,3987,8081
2821,1,1,469,8159
32073,91,1,1374,8602
49785,87,1,2850,8702
25414,3,1,3145,9187
21321,91,1,3266,9106
8501,91,1,4367,8547
23171,3,1,125,8845
6489,87,1,4974,8187
10314,1,1,541,8718
22007,87,1,4355,7984
38157,1,1,3986,8367
8326,91,1,1716,8719
3142,1,1,2705,8588
24275,91,1,2007,8018
44179,87,1,3707,8243
43858,3,1,2247,9112
379800,3,1,1053,8233
38607,91,1,2180,7997
6345,91,1,1036,8984
40231,87,1,2427,9359
10133,1,1,1658,8412
11342,3,1,3813,8315
18997,91,1,3021,9353
7622,87,1,3828,9313
10937,87,1,4820,8772
15440,87,1,715,8515
31197,87,1,4126,8754
13228,91,1,1225,9294
38607,87,1,2254,8911
35889,1,1,2606,9317
14777,3,1,920,8338
32912,1,1,3345,8513
31045,3,1,993,8155
49236,87,1,3724,8885
15597,3,1,857,9305
32396,1,1,3483,8546
43815,91,1,3083,8888
2524,91,1,3837,9186
48784,91,1,3722,8510
41277,3,1,4582,9300
13030,3,1,490,8225
41666,3,1,1262,8973
17301,3,1,1228,8415
8817,87,1,4385,9262
33335,3,1,1345,9294
22484,87,1,424,9093
41008,91,1,4049,9394
24383,3,1,2476,9213
38607,1,1,4882,8999
17786,1,1,3598,9210
30742,1,1,2844,9376
19557,91,1,443,9142
25445,3,1,3533,8732
899080,87,1,1868,8797
38607,91,1,4670,9382
29639,1,1,2692,8691
32713,91,1,3121,8534
48019,3,1,4895,8519
34417,3,1,34,9100
49173,91,1,3255,7953
27836,3,1,1093,9364
46867,3,1,2460,8152
32794,1,1,3235,7988
18550,1,1,3692,9097
49401,3,1,2604,7972
20450,1,1,1324,9191
47667,1,1,4832,8194
6647,87,1,1590,9037
35278,87,1,16,9175
20149,87,1,1944,9003
13080,1,1,4791,8040
15452,87,1,2798,8979
9978,87,1,2849,8818
44220,87,1,4851,8488
33224,3,1,821,8225
31172,1,1,3404,9180
35456,91,1,4660,9183
37488,91,1,4792,8718
20261,1,1,2669,8585
46659,91,1,4612,8895
40843,1,1,542,9183
38607,87,1,1374,7965
25636,91,1,3684,7979
7366,87,1,3133,8338
28894,1,1,4342,8709
14127,91,1,4057,7952
49386,3,1,2698,8166
38607,91,1,783,8958
20307,91,1,492,8956
4758,91,1,782,9035
28210,1,1,4783,8872
35275,87,1,4355,8496
37739,87,1,859,8637
13128,91,1,403,9231
35105,3,1,3620,9315
42852,87,1,380,8021
35907,91,1,4690,8012
38607,3,1,143,9305
10864,87,1,4811,8686
17816,91,1,381,8236
2988,91,1,1784,9160
26527,87,1,2764,8821
19278,3,1,1424,8650
38607,91,1,1578,8839
20509,3,1,1290,9141
7796,91,1,4699,8209
26978,91,1,2195,8868
36612,3,1,3541,8174
18477,1,1,4831,9297
17424,91,1,3963,8319
10103,3,1,2479,8361
23248,91,1,1569,8528
3743,87,1,3367,8551
28537,1,1,2726,8953
21289,87,1,966,8143
15738,1,1,3578,9337
38607,1,1,1826,9363
2242,87,1,4351,8003
21979,91,1,2545,9365
3047,91,1,601,9099
33648,3,1,1172,8199
6082,3,1,3076,8189
48360,1,1,175,8201
3996,91,1,35,9172
35204,91,1,251,8914
15278,91,1,3758,8789
30413,91,1,493,9316
12479,3,1,40,9181
41932,87,1,656,8987
48801,3,1,1782,8248
37898,87,1,1028,8542
7805,1,1,4546,8362
46445,91,1,1974,8118
3184,3,1,148,9216
17958,1,1,4489,8773
10728,3,1,4883,8519
38607,87,1,4806,8620
37425,91,1,2257,8430
24941,87,1,1766,9231
6405,1,1,2262,9080
49651,91,1,991,8104
28469,3,1,4997,9139
9903,1,1,1108,9040
19859,1,1,3688,8457
36301,87,1,439,9172
31434,3,1,1364,7988
12638,1,1,1132,8241
8701,3,1,2206,8661
45952,87,1,893,8568
38108,1,1,3598,8277
30693,87,1,2509,8998
8163,3,1,1069,8875
2580,1,1,2382,7969
38894,3,1,3707,9014
35692,87,1,3819,8513
29433,1,1,1709,8186
45197,3,1,1526,9192
12633,87,1,4373,9142
38607,1,1,3506,8028
29676,3,1,3151,8713
35902,1,1,518,8825
3319,87,1,1682,9185
18249,91,1,2953,8324
1700,87,1,3248,8952
14008,91,1,4861,8795
30010,1,1,2208,8361
21370,91,1,2757,9275
36472,87,1,60,8135
19925,1,1,889,9296
13297,87,1,1128,8957
40037,91,1,2933,8879
16247,3,1,4338,9387
10208,91,1,4193,8563
5042,91,1,4200,8613
39348,1,1,239,8920
36116,87,1,1392,8839
36802,91,1,750,9067
36003,3,1,4899,8696
19371,3,1,4300,8510
49533,1,1,632,8169
47843,87,1,4657,8698
49836,3,1,2261,8322
7835,3,1,4164,8570
41287,87,1,2602,9178
8537,91,1,2928,8788
46325,87,1,3130,7958
9025,87,1,2137,8339
5215,91,1,3830,8753
1258,1,1,1410,9161
1166,87,1,3083,8210
38607,87,1,226,8305
37892,87,1,3421,8252
46856,3,1,1761,8914
14441,1,1,1308,8949
42483,1,1,1773,8089
38607,87,1,1561,9143
28547,87,1,2446,8712
38607,3,1,833,8763
41831,1,1,3312,8254
43182,87,1,3347,8499
35120,3,1,1087,8468
13900,91,1,4419,8860
47286,91,1,924,8977
25563,1,1,2450,7970
31449,1,1,3108,8576
6586,3,1,4215,8908
16653,87,1,924,8813
34674,91,1,3135,8526
20275,87,1,2589,8670
45825,87,1,45,9346
23334,3,1,2622,8307
8042,3,1,205,9140
28277,3,1,4869,8406
38607,91,1,703,8645
38607,1,1,3204,9203
31470,91,1,4503,8122
49021,1,1,122,8175
38607,3,1,4798,8982
6204,3,1,3774,8168
38607,3,1,4031,8566
16348,87,1,2906,8695
47459,3,1,475,9139
36885,91,1,2723,8314
1945,3,1,364,9226
32722,91,1,3721,8429
42003,3,1,2860,8092
14268,91,1,4279,9259
10365,91,1,743,9070
38607,87,1,753,8212
43357,3,1,1818,9226
39060,87,1,2852,8028
46934,91,1,1673,8725
44452,3,1,270,9124
44612,3,1,1221,8577
37002,1,1,2545,8126
38621,87,1,4625,9093
20558,87,1,1134,8778
6071,1,1,3045,8376
40693,91,1,4824,9095
29394,87,1,4915,8275
29905,87,1,2606,9174
25078,1,1,4216,8127
38607,3,1,253,8082
3511,1,1,883,8625
17619,3,1,2057,8395
38719,87,1,1011,8082
13665,87,1,1614,8575
757360,87,1,2756,8343
29539,1,1,764,8801
12291,1,1,2427,8547
3756,91,1,920,8924
41198,3,1,4169,8955
37468,1,1,3641,8881
18167,91,1,3387,9206
12834,87,1,3801,8674
37244,87,1,3710,8346
14352,91,1,3539,8853
45816,1,1,499,8868
19935,91,1,525,8750
22491,3,1,3602,9334
38607,1,1,2509,8638
11723,3,1,1801,8219
46627,3,1,4185,8224
10312,3,1,467,8544
29768,3,1,252,8241
11296,1,1,3845,8382
10987,91,1,2205,8245
17891,87,1,2306,8638
38607,91,1,2089,8861
712800,3,1,2696,8676
11055,91,1,1883,9272
4448,3,1,1632,9381
13905,91,1,1690,8231
44635,3,1,1995,8318
10966,1,1,3073,8116
12261,87,1,445,8531
39416,3,1,726,8881
5190,87,1,504,9078
21127,3,1,76,8287
45818,3,1,4206,8052
44543,91,1,3016,9207
38607,87,1,1931,8405
30880,91,1,3694,8399
38607,3,1,1760,8796
13364,91,1,4733,7999
38607,87,1,3591,9183
42883,1,1,3748,8223
22670,91,1,2001,9023
22656,3,1,1050,8156
38778,1,1,900,8214
38614,91,1,3890,8800
6478,1,1,1305,8411
40300,87,1,417,9387
25797,1,1,1690,8382
44469,87,1,4307,9006
25890,1,1,248,8906
39098,3,1,1325,9337
1695,3,1,2984,8871
32552,87,1,1234,8734
37294,87,1,568,9296
24493,1,1,139,8252
1733,91,1,4395,8821
3661,3,1,1801,8314
33084,87,1,1674,9194
5617,3,1,3326,9010
22259,87,1,4269,9258
23258,3,1,2993,8908
32202,87,1,1270,8579
13435,3,1,4863,8154
15138,1,1,656,9125
38508,87,1,1528,8971
8392,87,1,2310,8431
38607,87,1,4971,8302
31510,3,1,4198,8352
6322,91,1,2368,8757
38607,1,1,1847,8068
35365,3,1,2107,8148
42428,3,1,484,8770
12120,91,1,4804,8410
38740,91,1,383,8258
14174,1,1,1910,9186
10930,1,1,3361,9188
46781,1,1,466,9032
21877,3,1,2999,8732
9139,91,1,4668,7946
10092,3,1,1542,9378
43845,91,1,776,8578
37263,3,1,1032,8278
25234,91,1,4499,8730
20266,91,1,2955,9309
28613,3,1,3267,7958
24007,91,1,3916,8446
21119,91,1,3433,8903
20280,3,1,1264,8260
38607,3,1,1415,8720
4953,3,1,986,8185
30809,87,1,4703,8498
28586,91,1,1640,7996
13392,1,1,3697,8213
21156,87,1,4507,9200
11660,87,1,915,9188
38607,87,1,2070,8241
15804,87,1,3892,8590
33164,3,1,2996,8571
8708,91,1,4123,9089
38607,87,1,3908,8854
18031,3,1,647,8873
26092,1,1,3531,8901
49802,91,1,2876,9111
38607,3,1,4514,8529
41614,87,1,2725,8834
16789,1,1,1334,8784
37482,91,1,3003,8572
21770,87,1,2812,8094
21847,3,1,765,8697
23862,87,1,2512,9157
26032,87,1,3599,9388
13077,91,1,2260,7950
43365,91,1,2299,8395
39218,87,1,4740,8570
1807,87,1,4432,8978
36912,91,1,4766,8995
7438,91,1,3585,8938
47017,91,1,4561,9378
2930,91,1,726,8455
35422,87,1,4013,8772
37693,3,1,3568,8052
30853,3,1,498,8157
42234,1,1,1933,8284
38607,1,1,2281,8045
21729,91,1,2526,8830
1006,3,1,3833,7998
9381,91,1,1232,8565
20889,87,1,162,8665
21890,3,1,479,8070
2903,91,1,3218,9107
14142,91,1,3135,8620
17595,1,1,3665,8240
25313,1,1,755,8889
770240,91,1,3746,8030
40313,1,1,2909,8556
6712,3,1,3056,9009
38607,3,1,470,9381
43660,3,1,2680,8326
38607,1,1,3521,9262
34710,87,1,2867,8020
30017,91,1,725,8164
22554,3,1,4263,9099
26645,1,1,1424,8902
13704,3,1,4524,9388
46824,87,1,205,8070
33624,1,1,2811,8577
9704,1,1,4418,8956
26298,87,1,3262,9213
39680,3,1,1017,9251
38607,87,1,48,9239
43755,91,1,4044,8761
2274,3,1,2675,8159
38607,87,1,2105,8411
12586,87,1,1988,8194
21061,87,1,2617,8105
38607,87,1,1940,8751
36565,91,1,3932,8284
47737,3,1,3159,9321
37122,91,1,4168,9314
16530,1,1,3232,8628
47297,1,1,1739,9261
22477,3,1,309,9343
1059,91,1,1088,8543
19266,1,1,664,8556
21282,3,1,1746,8764
20629,91,1,3340,9161
38607,3,1,4236,8509
46282,91,1,3443,9089
35587,1,1,4159,8530
49231,3,1,4456,9305
11859,3,1,1165,8928
15687,3,1,2567,8282
40069,1,1,2261,9264
47353,91,1,431,8009
1904,91,1,3825,7953
46706,1,1,1236,8139
38607,1,1,3567,8165
45983,3,1,385,8243
49200,1,1,1897,8745
39142,1,1,3921,9328
49819,3,1,1423,8021
143580,3,1,823,8617
40103,91,1,1362,9096
24801,87,1,4374,8936
36434,91,1,2230,9217
30785,3,1,992,8706
193960,91,1,2626,8776
1355,1,1,2476,7972
297120,91,1,3647,9230
6505,91,1,877,8512
16086,3,1,2519,8142
3172,3,1,3849,7997
43475,1,1,4022,8315
28917,1,1,1075,9344
46124,87,1,4497,9362
36632,1,1,271,8710
4727,1,1,3472,8223
40328,3,1,1164,8928
16097,91,1,56,9077
38607,1,1,696,8550
31733,1,1,100,8862
17325,1,1,3079,9091
2713,3,1,2077,8782
18088,91,1,3439,8864
34176,3,1,3943,9110
15819,87,1,1142,8464
19455,87,1,4790,8622
34913,3,1,485,9023
38607,87,1,1148,8628
38607,3,1,2763,8739
12237,87,1,1134,8376
43699,1,1,1130,8927
37435,3,1,4415,9067
47412,1,1,4785,8157
31067,1,1,1128,9195
16754,91,1,1577,9234
13946,91,1,4781,8862
25730,87,1,4024,8741
7860,1,1,2490,8527
15857,87,1,951,9193
43544,1,1,2589,8289
17009,3,1,516,8880
15837,91,1,1771,8356
19987,87,1,4052,8823
6019,91,1,3934,8135
15753,1,1,3120,8362
1746,1,1,3947,8735
38607,91,1,1143,8021
32249,3,1,3314,9258
16361,91,1,4080,8054
2895,3,1,2117,8452
40341,91,1,2704,9049
31304,87,1,4656,9137
40430,3,1,2799,8541
4770,1,1,3920,8107
6044,91,1,4028,8951
8076,1,1,3436,8599
37870,87,1,692,8779
13760,87,1,2086,8178
28390,1,1,3112,9005
6212,87,1,950,8333
6113,3,1,311,8748
39093,91,1,4264,8830
43377,1,1,53,9093
38785,1,1,4534,8734
28316,87,1,715,8679
29632,1,1,2181,9074
48758,3,1,517,8030
12231,1,1,4543,8356
47183,87,1,1641,8885
43996,91,1,3300,8636
39505,91,1,4539,8470
11072,1,1,2483,9279
19830,87,1,3686,8601
3202,91,1,4464,8799
38607,91,1,4288,9310
20511,87,1,4313,8518
517160,87,1,1805,8315
43137,91,1,97,9182
15125,3,1,2133,8367
18654,1,1,69,9133
40248,91,1,1281,8595
11692,3,1,1309,9088
14816,87,1,2360,7952
47329,1,1,1010,8328
4619,1,1,1205,8896
49183,91,1,4764,8953
30977,91,1,3231,9051
27818,3,1,1101,8796
24376,87,1,2105,8580
13055,87,1,1285,8001
15666,91,1,4237,8968
38607,87,1,3561,8999
27821,91,1,1830,8245
3098,87,1,3682,8819
290840,1,1,426,8052
41904,87,1,3851,8712
14063,87,1,4133,9181
33250,91,1,2226,8224
8172,3,1,3441,8697
2208,1,1,4555,9074
34533,87,1,4355,8591
32984,91,1,2385,8709
27943,91,1,1888,8497
24006,1,1,3489,8816
27728,87,1,2650,8947
24341,1,1,654,9101
33689,87,1,3225,9135
29089,91,1,3355,9396
45017,87,1,2992,7982
38574,87,1,3836,8865
43474,1,1,278,8723
2260,1,1,1959,8369
31482,1,1,1103,8803
22245,3,1,3061,8641
38607,1,1,988,9232
40449,3,1,3500,8067
41941,91,1,2105,8843
30820,3,1,360,8897
23882,3,1,3953,8154
16466,3,1,868,9298
40829,87,1,3793,9356
6433,91,1,3671,9017
40431,1,1,1046,9072
37474,1,1,3855,8231
35361,87,1,4212,8671
38607,3,1,250,9122
850780,87,1,4868,8650
7683,87,1,762,8792
26449,1,1,839,8928
34003,87,1,1651,8193
24033,91,1,3010,8291
47533,1,1,22,8851
25268,3,1,2528,9383
41273,87,1,4470,8857
43638,87,1,3899,8500
39847,87,1,4493,9346
20490,87,1,3687,8201
11840,87,1,597,8453
46400,87,1,3905,9110
6542,1,1,1689,9334
32809,1,1,4446,8473
41330,1,1,3750,8871
37931,91,1,4378,9022
32887,3,1,2212,8789
26580,87,1,4374,8855
24024,3,1,697,8080
11712,1,1,2704,9336
9378,1,1,2284,9041
13551,3,1,4863,9254
7881,87,1,1736,9367
40585,1,1,1322,9381
36774,1,1,1587,9004
1289,1,1,4076,9170
41714,91,1,4975,8150
44586,3,1,2369,8237
16391,87,1,3853,8053
20447,3,1,4861,8945
35359,87,1,3200,8153
35811,87,1,1451,8992
18984,3,1,3557,8952
49633,91,1,3404,8633
38607,87,1,1564,8149
14300,3,1,75,8798
35881,91,1,1875,8540
23969,87,1,3685,8035
9512,1,1,3096,8188
44432,87,1,4203,8585
18400,87,1,2376,9107
8718,3,1,1549,8420
45630,3,1,4622,8778
33141,1,1,585,8406
9624,1,1,755,8947
4118,3,1,1808,8987
6477,87,1,2079,9150
17713,87,1,4944,8938
28043,91,1,1230,9347
34316,3,1,3678,8944
34506,1,1,3514,8454
28596,87,1,4357,8234
27876,3,1,1645,8457
37824,91,1,2918,8821
44381,3,1,4889,9057
24698,87,1,3258,9314
7162,1,1,224,9006
34758,87,1,4138,8277
42907,91,1,4893,8204
4946,91,1,2818,8905
25649,91,1,4175,9371
47735,3,1,525,8996
10325,3,1,4106,8065
8518,91,1,387,9305
40093,3,1,884,8424
44470,87,1,4529,9317
1238,91,1,4116,8436
40647,91,1,3055,8641
42103,1,1,657,8658
48056,91,1,1736,8889
38630,87,1,2146,9027
48397,3,1,3532,9364
18480,87,1,2307,9174
886240,1,1,138,9088
38607,1,1,1516,9138
38607,87,1,1998,8113
25684,1,1,2742,7946
144740,3,1,1513,9175
49093,91,1,1094,8278
37720,1,1,1062,8314
39450,91,1,1089,8095
37229,3,1,4444,8447
49152,87,1,4601,9326
28541,1,1,1307,8737
16102,87,1,13,8669
4741,87,1,4228,7983
14266,1,1,2780,8238
4591,3,1,1651,8679
21741,87,1,2621,8173
4075,1,1,3309,9170
46574,87,1,265,8145
7172,1,1,937,9370
10495,87,1,3422,8813
18435,91,1,2462,9169
33227,3,1,2453,8117
30754,3,1,1143,8253
23694,87,1,788,7995
45610,1,1,3520,8209
44568,87,1,863,8404
10617,3,1,1771,8115
31281,1,1,2174,9170
46142,3,1,2753,8041
49966,91,1,1007,8484
38607,3,1,4356,8537
17972,3,1,1964,9024
23877,1,1,2887,9307
36562,1,1,1286,8294
17720,91,1,1355,9383
35209,91,1,3447,8302
15976,1,1,614,8381
38607,1,1,4054,8929
10698,87,1,1825,8431
42809,1,1,865,9404
38607,87,1,1252,9250
16371,87,1,3780,8979
8205,1,1,623,9278
29550,3,1,276,8572
11045,87,1,3308,8205
16411,3,1,4811,8839
25382,3,1,1261,9010
35086,87,1,2218,8552
9188,91,1,4834,8807
27993,3,1,4297,8394
10932,87,1,1893,8074
29316,3,1,1723,9153
21740,1,1,3877,8476
43118,87,1,2618,9284
38607,87,1,4149,9064
43897,87,1,4543,8053
48730,87,1,3435,7996
14750,91,1,624,8301
3971,91,1,4390,8091
1336,91,1,3402,8504
44679,3,1,1579,8390
45538,91,1,3046,8259
32509,91,1,3309,8120
13656,91,1,3359,9194
30922,3,1,3821,8056
24842,1,1,333,8767
17405,87,1,1035,8478
49495,1,1,3489,8566
47771,91,1,4345,8500
40668,87,1,358,9069
18406,1,1,4204,8357
10001,1,1,2444,8079
34977,1,1,4601,8009
29718,91,1,191,8816
27720,91,1,3851,9019
44683,3,1,4064,8214
35883,1,1,3656,7986
38446,3,1,4793,8315
36412,1,1,4196,9403
24062,3,1,3927,8654
38607,91,1,412,8914
14772,1,1,4880,8130
26033,87,1,2590,9367
47366,3,1,2192,8637
40019,91,1,2384,8672
22448,91,1,4667,8164
37573,91,1,3399,8683
9914,1,1,2253,8086
46341,87,1,2108,7970
38607,1,1,4082,8905
1973,3,1,4095,9173
10140,91,1,2787,8217
45677,3,1,3530,9125
6757,3,1,2092,8494
7543,3,1,1770,8688
38607,3,1,3375,8750
39476,91,1,760,8728
31471,91,1,1099,8911
45208,3,1,2733,8982
27785,3,1,3949,8461
47276,87,1,2241,8968
43333,91,1,1627,8588
32459,1,1,4359,8701
5174,91,1,4825,8981
45929,91,1,4023,9240
28918,3,1,4454,9229
31512,3,1,2620,9071
44736,87,1,4728,8246
15881,3,1,3328,8680
6391,91,1,1786,8295
31747,3,1,2385,8992
4562,91,1,958,9345
12133,91,1,3716,9136
2344,3,1,717,9232
39481,3,1,4532,8763
38546,1,1,3725,8976
17460,87,1,3956,9212
15132,1,1,1146,8200
8187,3,1,253,8081
4916,87,1,899,8225
36280,1,1,4754,9352
20963,87,1,3002,8950
2876,1,1,1099,8494
45205,1,1,640,8952
27240,87,1,2510,9198
23332,1,1,2517,8966
27570,87,1,3786,8169
25929,3,1,662,9113
167300,3,1,4988,9081
30740,3,1,3751,8335
15261,3,1,375,8928
38607,91,1,3728,8677
17591,91,1,1557,8224
35371,3,1,4785,8849
1148,1,1,1717,7972
28381,1,1,3541,9334
7871,91,1,4960,8624
29586,87,1,923,9389
1199,3,1,1981,9272
24519,87,1,1355,8601
22546,87,1,63,9284
11936,3,1,926,9089
21177,3,1,2301,8209
12403,1,1,4197,8349
19886,3,1,3424,8188
21596,87,1,4192,8388
36047,3,1,4479,9013
8784,87,1,1229,9146
29769,1,1,2548,8611
28761,1,1,4488,8655
1972,87,1,1688,8922
16615,3,1,4299,8312
7027,3,1,4356,8738
2415,1,1,1597,8139
48283,3,1,295,8749
26415,91,1,2799,8720
33527,3,1,1648,9079
35454,1,1,115,8118
27385,3,1,1067,8790
38607,3,1,1232,8837
14579,91,1,2893,9399
4803,91,1,1365,8467
47222,87,1,3792,8462
41495,91,1,4139,8271
23589,87,1,2858,8289
8842,3,1,3973,9261
16086,3,1,4635,9101
38607,3,1,1225,8556
29622,91,1,3264,8008
48624,1,1,3245,8602
43621,91,1,2321,8814
4050,3,1,3781,8932
2737,3,1,1359,9229
30072,3,1,2611,9328
28777,87,1,4575,8280
14905,87,1,4327,8083
19793,3,1,429,8747
38607,87,1,1667,8294
31685,91,1,332,9374
12380,87,1,3859,8950
33525,1,1,3508,9217
17608,3,1,916,8031
45233,87,1,2891,8288
44280,91,1,1417,8631
40970,87,1,1950,8310
14514,3,1,4652,8025
13436,91,1,738,9072
45768,87,1,1057,8108
8570,3,1,159,9192
38607,3,1,1535,9014
22275,91,1,1667,8567
7709,3,1,665,8311
23962,87,1,720,9368
38607,91,1,4099,7965
21117,91,1,2350,8177
20794,87,1,541,8329
36049,3,1,551,8945
21554,3,1,4012,8463
48134,1,1,4729,9151
44044,3,1,119,8192
22826,87,1,2147,8381
35812,3,1,3780,8045
27026,3,1,3341,8245
38909,1,1,2450,7952
38607,1,1,644,7993
9965,3,1,977,8410
3983,3,1,1729,8884
34654,91,1,1025,8010
38607,91,1,1664,8908
20303,91,1,493,8443
10130,3,1,2255,8934
48516,91,1,57,8928
20320,87,1,682,9127
5406,87,1,4637,8993
5084,1,1,2154,9121
5341,87,1,3755,9007
14175,91,1,4260,8689
36852,3,1,2663,7993
48759,3,1,1531,8015
8214,87,1,1602,9403
38607,3,1,2341,8543
23800,87,1,696,8118
39827,91,1,1077,9110
33901,3,1,4115,8103
39961,1,1,3071,8158
12386,91,1,1644,8327
19081,87,1,2916,9359
28229,91,1,1780,8576
27403,3,1,2634,8265
944680,91,1,3249,8239
30655,3,1,1031,9401
9240,1,1,2423,8697
6124,87,1,3732,8370
31532,87,1,4930,8254
35042,3,1,282,8577
5521,1,1,612,8144
17804,1,1,4561,8061
16007,87,1,494,9270
49845,87,1,1610,8422
38607,3,1,3310,9201
33159,87,1,1819,9155
29542,87,1,4516,8819
30472,87,1,2184,7979
22813,3,1,761,9031
38607,3,1,1999,8576
6028,3,1,2881,8492
46511,1,1,129,8103
38607,1,1,1493,9234
38607,1,1,2513,9080
19723,91,1,2689,9111
41481,87,1,2753,8757
18040,3,1,553,8605
35726,91,1,4751,7962
23236,3,1,2441,8487
36532,91,1,286,8993
26774,1,1,4788,9034
33839,87,1,3396,8611
6745,1,1,1423,9384
18204,91,1,1752,8261
18965,3,1,2194,9020
15291,1,1,2390,7983
36663,3,1,673,9171
36982,3,1,2287,8290
31502,87,1,3638,8941
277600,91,1,3126,8420
5463,87,1,1921,8027
42424,87,1,4957,9400
31728,87,1,3405,8715
11176,91,1,4201,8967
40718,91,1,2648,9070
24752,3,1,319,8853
4638,87,1,4974,9345
23600,1,1,3953,7956
38607,1,1,2791,8882
35722,3,1,1211,9394
31136,3,1,2745,8365
24461,91,1,1569,8806
18193,1,1,4021,8776
16022,1,1,752,8364
10856,1,1,4591,8132
3103,1,1,2966,8422
43090,87,1,1131,8795
44249,1,1,2073,8450
38607,1,1,3688,9096
30180,91,1,3953,8880
9550,91,1,2031,8230
38530,3,1,3653,8911
22371,3,1,4180,9038
610340,91,1,4975,8465
14042,87,1,1239,8963
25577,87,1,603,8830
48205,91,1,2171,8857
48719,87,1,3247,9000
11945,91,1,3671,9287
49760,87,1,656,8775
1008,3,1,123,8841
39672,91,1,3995,8172
15790,3,1,675,8547
39602,87,1,2569,8468
32737,87,1,2613,8947
20670,87,1,3209,9180
19681,87,1,1611,8067
8427,3,1,587,8072
2705,1,1,739,7944
26970,1,1,1846,8571
22306,3,1,2424,8604
1845,3,1,4261,8642
48919,3,1,2077,8358
27268,1,1,1521,8501
38607,91,1,1658,8862
36724,87,1,4757,9377
33620,1,1,4898,9157
40526,3,1,73,9299
37793,3,1,2979,9116
5116,91,1,3029,8520
24964,91,1,3414,8290
1621,91,1,1136,9298
15541,87,1,2591,8165
16830,1,1,1216,8471
24399,91,1,4483,8455
28732,1,1,2194,8349
25469,3,1,477,9181
38607,3,1,4920,8923
38607,3,1,2644,8509
7386,91,1,747,9218
42721,3,1,429,8691
38607,87,1,2659,8836
47022,3,1,568,8235
35587,87,1,2046,8940
47077,1,1,3668,8008
36866,3,1,3290,8306
9190,3,1,511,7947
12448,87,1,4504,8431
10796,3,1,4243,8059
42317,87,1,543,8529
8049,3,1,4304,9220
29952,87,1,3363,9109
20847,3,1,2568,8416
19074,1,1,170,8711
30712,3,1,1483,9337
38607,1,1,447,9224
10659,91,1,1541,8954
29788,1,1,1495,9240
1831,3,1,4488,9337
9631,87,1,4892,9027
26408,91,1,4651,8716
35499,87,1,4266,8757
46160,87,1,1606,8982
34188,87,1,3013,8263
38607,3,1,2239,9296
39714,87,1,4636,8204
2438,1,1,3557,9174
28896,91,1,4487,7963
39446,1,1,1794,9159
2562,3,1,1611,9089
11547,87,1,711,8816
21152,1,1,1574,9357
7118,1,1,2038,8784
49925,91,1,1359,8517
23657,3,1,4402,8993
28981,3,1,1369,8323
5651,1,1,3622,8062
38607,87,1,4620,9076
38607,87,1,2188,8499
9373,87,1,423,9013
25074,87,1,3396,8427
31447,87,1,868,8169
36632,87,1,1129,8491
9878,87,1,646,8476
7751,87,1,3252,9122
23805,87,1,3707,7997
15347,91,1,3900,8605
49798,3,1,2687,8810
18011,1,1,4608,9317
22894,87,1,3988,8103
73060,91,1,2930,9083
29199,1,1,1833,9225
25209,91,1,3413,8813
19649,3,1,2546,8592
12725,3,1,4385,8313
26642,1,1,3648,8179
38607,1,1,1424,8409
38607,3,1,3506,8988
40535,87,1,816,8456
44880,87,1,1259,8953
17402,3,1,2445,9364
16845,1,1,2179,7956
38715,1,1,4443,8454
5702,87,1,4685,8106
31581,91,1,563,9259
30406,87,1,2598,8209
17566,1,1,875,8647
1069,1,1,1807,8073
44804,1,1,2166,8027
12749,87,1,2573,8757
38140,91,1,2988,8485
45640,87,1,4420,8611
30320,3,1,1303,9135
16389,91,1,1409,8839
38428,3,1,1269,9300
19392,3,1,4896,8852
46625,87,1,2966,8813
15388,1,1,1161,8227
32791,1,1,495,8630
38607,91,1,3969,9156
25192,87,1,3963,9228
3380,91,1,2956,8083
21702,3,1,1682,8108
19029,1,1,4372,9186
18657,91,1,2315,9307
13340,87,1,4553,8058
13918,87,1,139,8937
45610,87,1,4710,8822
41401,87,1,1982,8201
47715,3,1,289,8294
38607,87,1,61,8396
18657,3,1,2070,9096
4132,87,1,3563,9291
47776,87,1,2162,8773
26107,87,1,3335,9023
14191,1,1,1581,7953
31897,1,1,3778,9354
30658,3,1,902,8845
14413,87,1,4182,9245
