final_price,id_service,id_status,id_date,id_event,id_evaluation
9711,525,3,8736,7481,5413
3560,364,3,8534,8654,5094
124490,1301,1,8855,8575,10650
6940,2069,8,8669,6094,7813
14949,1167,1,8317,7103,3299
2351,1570,8,8422,10989,9155
9807,1084,8,8427,728,1154
10291,1196,3,8146,5996,6629
12520,154,1,8951,9668,5294
1369,765,1,9032,7198,10781
10318,938,8,8131,3799,8884
5854,289,1,8889,812,8232
52250,2484,8,8173,2462,11937
12629,642,8,8981,8948,7859
4183,2236,8,8011,11787,4108
8533,620,3,8769,6556,3643
11010,510,8,8801,7016,5956
4335,1549,8,8644,4337,365
11186,1928,3,8939,1522,4575
7016,848,1,8969,4403,3543
11467,1034,3,8099,6966,4025
6563,502,8,8037,7599,527
10896,942,8,8157,6258,11417
6696,121,3,8688,10986,3616
10468,107,1,8518,4522,6616
6518,1624,8,8827,3034,6812
7602,1602,3,8451,16,6424
3459,2272,8,8207,1151,6080
368,1204,1,8634,9157,2253
2022,282,1,8715,3289,5012
6243,1857,3,8095,2787,2359
8470,635,8,8606,5454,6388
14564,940,3,8631,4064,6505
2280,1762,3,8370,10921,8610
1592,500,8,8041,10810,3167
9945,1802,1,8421,9769,7364
14490,2299,1,8174,9241,7325
13423,1882,3,8950,6224,5053
7949,1679,3,8847,2847,10072
3156,290,8,8704,4537,8029
14507,125,1,8746,432,6778
8407,1566,8,9018,1369,11310
3561,942,1,8475,10783,2168
12365,2500,1,8909,2672,1380
6355,1949,8,8939,632,3216
12406,836,8,8457,2343,1588
13914,387,3,8735,7305,10783
13372,208,8,9031,4649,3648
5294,2044,8,8700,9025,3448
8146,1975,3,8662,5980,3887
5202,621,8,8485,6621,9602
13338,1118,8,8864,3366,5816
10425,1242,8,8527,2447,4536
7055,973,3,8519,7012,8296
8204,1215,1,8107,4780,815
11291,2167,1,8238,6138,5687
7303,30,8,8961,4140,10020
11726,2107,3,8421,7584,8973
13129,1314,1,8422,11703,3248
11920,1499,8,8745,2718,6193
5339,155,1,7991,3501,7742
12198,329,8,8877,9207,2976
6918,1068,8,8029,7024,10119
2920,1226,1,8701,10312,3323
11812,209,3,8449,1763,7997
10706,2193,8,8673,5332,6421
9814,1149,3,8237,10237,4936
14259,1727,3,8981,11330,11840
5901,2133,8,8936,3050,7770
12120,1157,3,8638,2523,7785
10164,778,1,8098,9096,2863
13093,280,3,7981,10864,8145
3212,1584,8,8025,1108,6500
2643,2261,3,8007,4721,10428
1426,2170,1,8765,7350,10900
13356,1978,8,8838,6658,5362
2380,18,3,8687,3445,6957
7815,1017,3,8432,8440,5459
576,190,3,8726,3140,2822
3801,534,3,8387,3290,6074
3324,665,3,9009,10212,1120
1234,141,3,8438,7747,6269
1123,1144,8,8789,10706,5787
12995,739,8,9036,11527,9510
13285,1772,3,7975,998,10770
37730,1807,1,8547,5486,5010
12211,2400,3,8201,11716,4772
1562,332,3,8370,5859,1091
11757,14,1,9007,11129,10502
6716,2342,8,8864,4691,10219
4360,887,3,8544,8951,10827
10267,1556,3,8380,4079,748
8324,421,3,7996,1880,11680
10099,1768,8,8679,10411,7748
568,2173,8,8414,8167,7715
13018,2064,1,8612,11945,9256
12664,813,8,8391,4386,10286
4879,1828,1,8876,1468,9305
1616,498,8,8182,7466,5550
4427,2217,8,8843,9964,11621
4421,483,1,8518,2940,10859
13146,359,3,8940,11758,8349
1466,1281,3,8619,5503,11041
107460,1665,3,8604,6280,11069
5876,2168,8,8848,7802,8857
10353,1027,1,9033,6442,6307
11755,2133,8,8829,7921,1980
5262,2227,1,8760,7461,9298
8553,498,1,8002,283,2758
10424,87,8,8671,3767,3322
10434,2022,3,8363,7532,2587
9091,2088,1,8142,3984,8879
14385,1714,8,8910,8683,11604
10574,113,1,8585,9227,10266
1073,2245,8,8341,8889,9858
7579,1724,1,8827,6274,10961
10416,1368,3,8188,841,2264
4594,365,3,8810,11250,96
846,1633,3,8537,3783,5784
5466,481,8,8305,4938,6360
6132,316,1,8866,2063,3588
12119,1102,3,8686,3078,5260
9099,2267,8,8475,5802,9161
6397,987,8,8010,4279,9985
1978,2282,1,8339,4090,2463
4010,2176,1,8758,7268,11151
6295,510,8,8893,5327,5562
875,1729,8,8566,11135,1443
13622,1229,3,8193,5007,1761
13935,165,8,8224,4864,612
4234,1195,1,8220,9283,9608
1880,797,8,8277,5651,3134
6263,905,1,8954,842,9861
13705,234,8,8035,4600,2656
13190,825,3,8758,3786,6681
11526,981,8,8774,1715,5263
1086,1203,8,8646,11106,9269
5347,1823,8,8375,3825,3084
11734,786,3,8858,4376,8109
5794,2394,3,8569,6904,8520
6694,1973,8,8594,3150,4478
3886,1897,8,8657,6705,5963
6735,602,3,8254,6232,9672
1552,1926,8,8782,2704,71
1900,1358,8,9016,4869,7129
7603,1329,8,8907,287,11886
5985,296,3,8021,3375,11422
10385,2492,8,8919,4039,7911
2617,1874,3,8650,8363,8917
10575,2238,1,8028,9101,1319
3518,2290,8,8463,869,11740
603,467,1,8966,3525,9774
14522,1748,8,8695,729,8227
12072,1689,3,8688,10517,1130
1281,686,1,8155,3148,860
2093,624,1,8711,718,5994
6063,1823,1,8555,11151,3688
2898,1369,1,8598,5741,7065
7992,88,8,8430,9742,8121
5246,778,1,8687,3347,3198
7622,1105,8,8279,5277,11543
9348,2442,1,8925,9657,4563
14771,1205,1,8928,7499,5164
13385,2421,1,8530,9567,9191
12886,2044,8,7951,3916,4172
8108,1795,8,9024,3987,6922
13035,286,8,8231,1351,1998
8712,1311,3,8149,7231,9433
13679,1380,8,8407,4277,6765
4697,2152,8,8562,6236,1811
852,1151,1,7976,3268,768
13534,1855,1,8388,7842,5547
4838,1177,8,8868,4273,10144
14813,1167,8,8543,7842,10402
2226,488,3,8447,8459,2332
10537,189,3,8821,1263,1253
4041,135,3,9000,3806,6725
5705,774,8,9017,1214,3174
7124,1070,3,7978,1831,6821
9695,354,1,8687,10914,6058
9852,1718,3,9062,2149,5060
5622,913,3,8658,296,8210
4737,2079,1,8174,1937,11259
94120,1219,1,7989,3517,9474
325,2159,8,8816,1953,4110
2321,1729,1,8367,2178,4103
7525,974,1,8814,10661,11115
11172,2300,3,8136,6987,919
12159,1194,8,8809,8093,3943
9879,2200,1,8224,8082,6938
7291,2081,1,9026,2806,2117
4710,1159,3,7964,1419,8340
12685,312,3,9002,2166,2985
13925,1760,1,7997,5530,576
13228,508,8,8353,511,3911
4761,797,3,8950,11837,9575
11516,115,8,8112,5324,5377
6682,1109,1,8455,8370,7573
14244,2196,1,8798,1796,3137
13715,2098,8,8020,10903,3142
10692,1797,8,8578,3389,2129
953,1251,1,8090,306,9083
10160,751,3,9003,5471,1846
9572,2278,1,8533,4249,2289
9752,2148,1,8865,10441,1852
14510,2114,3,8519,1138,1888
39910,1451,8,8070,3838,3951
7409,1981,8,8135,2902,11392
384,1373,3,8536,9336,8898
11046,2022,3,8823,351,10188
7392,2230,3,8194,10871,1773
2496,2083,1,8632,772,9513
8761,147,1,8461,7713,2957
8548,551,3,7986,11664,2660
4688,697,8,8863,3670,5113
6083,2385,1,9010,11329,11613
9583,2290,1,8045,9104,6285
225,671,8,8497,7128,6733
7418,144,1,8915,6899,8103
1869,904,3,8089,1516,5616
1477,449,3,8224,3889,6124
12228,673,1,8011,4815,226
4912,203,3,8891,1180,11884
2108,834,8,8838,7752,6612
10858,182,8,8551,3916,9156
11948,1331,1,8432,3589,8536
12447,2289,8,8097,6792,10066
6928,339,1,8782,7277,9764
1343,1920,8,8589,1703,11964
2891,2446,3,9011,5361,9393
894,1487,1,8912,4504,4812
7828,2042,1,8804,11348,2416
3720,53,3,8115,4206,2517
8527,1500,1,8308,9110,9163
6353,1737,8,8048,3080,8513
14695,937,3,8768,2518,7203
6893,1485,1,8805,2532,5551
12292,481,1,8043,11604,3849
7224,1439,3,8455,5292,4852
4152,1248,3,8453,6208,8300
6448,312,1,8346,364,6315
2977,2398,8,8197,9275,4098
13042,1507,8,8348,7751,8574
10788,90,3,8328,169,8575
12544,1570,8,8977,3608,7994
8628,2433,1,8536,7847,4947
7153,2337,3,8496,2906,4367
2559,967,1,7954,93,10414
4141,1932,3,8544,10992,5194
2204,1417,8,8376,278,3963
13582,2105,8,8448,7872,8636
3814,2013,3,8532,5767,10264
13765,2369,8,8048,10060,5788
1851,2200,3,8255,7139,11889
1260,418,3,8941,9315,6175
3788,408,1,8540,10620,10065
14014,1060,3,8072,9082,10019
6130,1167,8,8679,2982,8749
135710,419,1,8848,7998,2567
5376,842,3,8345,99,10577
3692,219,3,8017,10182,11940
5770,1000,8,7989,8578,6471
8378,422,3,8195,1075,7123
3221,1576,3,8728,2978,9016
8862,2014,8,8356,8810,8427
1454,1547,8,8087,3592,7284
339,2236,3,8912,2411,8645
4730,2459,8,8248,10872,2924
6167,1824,8,8491,5951,9365
7754,1164,8,8154,147,11923
13055,1295,8,8256,9904,9310
7583,2144,8,8850,9295,930
13528,2191,3,8097,5611,8561
5849,1517,1,7984,5830,9998
5774,2257,8,8070,5796,3880
10416,377,1,8741,1486,2358
9172,2089,1,8136,3240,6596
10871,1584,8,8797,179,7690
14998,2110,3,8162,280,6406
11064,1370,1,8442,6250,5642
1261,127,1,8596,1328,4004
13741,68,1,8559,4809,2622
8184,532,3,8153,1605,9303
1979,1912,3,8815,151,9323
10159,1341,3,8761,3410,6669
13113,1141,3,8428,5669,10018
14655,1833,1,8570,4139,6461
1925,589,8,8191,5503,2791
7766,1869,3,8868,9982,3907
2873,769,1,8542,10752,9041
3306,688,1,8986,2634,1483
9768,2297,1,8667,4685,7822
3717,441,8,8523,9635,4887
13592,1041,8,8996,5619,3009
2401,1284,1,8901,2864,8254
14674,2190,3,8037,3070,3337
9341,418,1,7951,10058,10487
11857,401,3,8054,3912,3083
14110,271,3,7955,3217,10868
1820,833,8,8671,3038,6370
14007,2300,1,7994,1529,1096
2150,2251,8,8504,4175,11944
13928,1965,1,8571,2826,8213
13265,2488,1,8442,837,6869
7892,1994,1,8032,4647,8385
1789,172,3,7981,11336,10911
9876,495,8,8598,7870,2878
7053,1260,3,8678,10336,9913
1866,2301,3,8531,2985,9657
14422,1089,3,8812,246,10085
13448,563,8,8010,1708,7460
4900,1554,3,8493,4001,8556
9291,745,1,9007,3133,8989
7254,1554,1,8387,10518,7270
14267,1359,1,8403,9671,11652
10558,1565,8,8471,3735,6321
13717,803,3,8316,8987,11490
11671,2418,1,8990,8758,335
7994,2167,1,8680,4257,2134
1120,2418,3,8926,7594,10970
13927,1744,1,8654,6246,5033
4148,823,3,8182,11065,10211
3592,791,3,8731,10381,11677
14476,2003,1,8727,1754,1144
13553,1694,3,8632,4442,11913
4786,1999,8,8280,1934,8388
4667,2209,1,8742,5203,2436
5444,234,8,7990,7827,4337
2522,2406,1,8608,3058,7554
4767,1543,1,8061,7646,11067
755,1188,1,9053,3712,11519
14474,2364,8,8487,10556,996
1105,1400,8,9036,11759,6530
12673,1137,8,8142,8943,4523
9275,2078,3,7990,10301,11785
9070,2243,3,8669,11089,8968
2674,466,3,8651,7539,5648
387,1378,3,8269,2192,3241
5819,1019,3,8545,292,9899
10189,154,8,8975,9934,10857
5026,1334,1,8879,6584,8606
11930,532,3,8988,5805,7260
14778,1089,1,7992,7392,706
11920,448,8,8343,6875,3909
14508,2058,3,8194,8853,3612
1693,1602,8,8316,457,9186
27930,563,8,7990,8225,10804
2966,1271,8,8976,8206,6158
6647,1066,8,7981,9701,10578
6175,1262,8,8729,159,5647
134720,827,1,9027,1253,9771
4945,1262,8,8274,2378,5373
9102,977,3,9043,5177,810
263,908,3,8094,7188,3597
12823,973,1,8573,2548,3361
14412,2453,1,8128,4282,1830
12285,2190,1,8285,6374,7076
1033,1292,1,8790,9504,10663
6992,601,3,8316,8577,4335
14332,1923,3,8459,9357,11939
13071,1678,1,8240,6102,6731
6225,2269,1,8195,10667,6376
4371,2276,3,8592,146,6053
2131,1783,3,9031,1008,10130
10670,1150,1,8677,1580,8881
7963,1020,3,8663,11468,7630
12620,825,1,8042,1405,11331
8904,1731,8,8474,7211,10668
11215,717,3,8753,8306,6878
8981,670,3,8817,5045,6679
4847,1377,1,8204,1204,9314
11911,60,3,7981,1123,1027
2680,495,1,8078,2505,11031
6936,1593,1,7968,3956,9639
14113,554,8,8950,3165,1162
5298,295,3,8909,9197,10758
10553,992,8,9019,3193,6718
9307,2279,1,8160,9537,528
6107,232,3,8034,1684,8736
4102,1239,3,8685,5478,927
11245,1155,8,8540,7903,10233
2469,875,1,8038,10108,1899
7396,123,8,8258,323,6668
6855,2048,3,8522,3484,11258
11299,2270,3,8640,1930,5332
4331,1050,3,8718,6743,9534
3232,441,8,8509,9314,5482
7673,713,3,8822,189,10393
8837,2391,3,8449,7014,3249
5735,1683,3,8959,11107,8847
11206,1229,3,8765,6882,1700
5209,2204,1,8030,9393,5899
8429,1375,8,8131,3254,4667
6587,2476,8,8034,5236,7218
232,2368,8,8519,3651,3525
2614,81,1,8474,2313,4129
5508,899,8,8731,8412,11495
13421,802,3,8338,5362,9670
8546,842,1,9063,10820,9182
13609,874,3,8033,8157,8970
2463,565,3,8218,4882,611
3061,165,3,8590,3932,7340
4742,1169,8,8114,74,11885
7460,1222,3,8753,6971,6598
2472,237,3,8496,9150,1848
4457,1185,3,8086,5386,8686
11461,322,8,8996,168,1332
4045,2406,3,7963,10852,11985
10052,1751,1,8112,8367,11928
14035,207,3,8065,9658,11171
4311,1383,3,8038,3937,6035
384,1822,1,8461,11930,10655
10171,2437,3,8285,4710,7013
5930,1178,3,8239,6664,9130
3368,2316,8,8255,6202,9809
7076,2485,3,8925,231,5729
10612,867,1,8695,8043,2838
9191,643,3,8642,5617,493
7957,348,3,8540,5386,7448
8453,1599,3,8370,11178,10876
10320,524,8,8313,7448,10852
14069,636,3,9027,2834,2035
5074,887,1,8083,3516,6605
4845,1458,3,8926,10307,11119
5690,1820,8,8854,9633,8851
10924,2242,1,8247,9981,1114
9240,337,3,8463,1894,10920
3947,1729,3,8975,2874,11004
6311,1752,3,8941,10633,1222
14509,227,8,8467,2225,8489
8151,384,1,8852,286,50
14885,404,8,8082,1103,4815
1679,2485,3,8757,428,6009
4590,1159,3,8921,6606,7018
1555,594,3,8155,3885,11887
8732,1041,1,8497,1709,6352
1106,1193,1,8474,1899,4160
13298,460,3,8073,11606,6006
8781,2045,1,8244,9448,2232
4508,1457,1,8390,9207,9171
7469,14,3,8893,11583,3048
14267,1343,3,8477,4562,9146
1344,2164,3,8905,8002,10001
6689,150,3,8079,3687,5273
5978,1734,3,8516,7968,3495
10130,1563,1,8770,6201,9143
11768,1106,8,8456,3962,11096
7582,1801,1,8083,8548,10098
9713,2118,1,8996,8734,1218
8354,114,8,9061,868,8814
10513,987,3,8477,376,10954
14200,1164,3,8052,9672,1875
2166,1456,3,8516,9179,8982
9359,1605,8,8875,3523,11078
2432,1056,1,8982,4447,9623
14344,822,8,8827,201,4599
14604,16,8,8875,4242,2877
9098,572,3,8861,7275,4096
3749,1644,8,8436,6696,7049
13611,660,1,8289,11094,3748
13863,426,1,8985,6388,1356
8800,1681,1,8379,6985,9743
6252,1069,1,8182,2896,11487
5217,1259,1,8658,10527,9661
4786,2325,8,8111,80,4237
1450,1465,8,8205,5792,7154
2799,2371,3,8498,7090,9467
14778,1488,1,8083,3400,8435
6205,62,3,8559,4365,7411
6484,37,1,8745,8054,5987
2985,279,8,8014,2110,7346
1190,1257,3,8933,7704,9981
2238,88,8,8461,6436,1238
12220,1025,1,8890,5695,2256
3527,716,1,8623,11504,6539
10042,2114,3,8961,890,2272
4439,607,1,8806,3037,11898
2954,451,1,8135,6521,10687
2495,272,3,8151,8662,5182
14932,2493,1,8383,8609,3590
6865,423,1,8142,1817,5372
380,251,3,8509,11899,11630
5872,229,1,7983,8933,11184
68130,454,1,8368,4301,1878
6735,1440,8,8055,6817,11489
14505,1201,8,7997,750,11864
998,1687,8,8829,9705,530
13614,1273,8,8360,2883,1272
2040,2036,3,8576,11395,8026
2080,1046,8,8974,887,2968
2226,1195,3,8529,6620,1648
10255,737,1,8461,9666,4650
11021,1340,3,8509,3999,9939
9033,532,1,8453,10895,6384
9662,1485,3,8529,2583,5567
8359,1276,8,8583,7132,11822
7509,1857,1,8080,10564,8080
324,187,8,8308,2999,6095
1192,1238,1,8864,9901,9237
2321,547,3,8995,4611,11014
14531,65,8,8131,8644,4524
929,1600,3,9018,4418,5797
734,2174,8,8393,1503,3532
8384,1626,1,8639,9582,11827
9802,2144,8,8587,3596,8778
8216,468,3,8781,9906,2776
6085,1245,1,8275,3194,10256
9775,421,3,8893,6457,3112
1037,2409,8,8720,6468,6581
8017,2224,3,8494,432,341
3360,2161,8,8609,127,9346
3943,2463,8,8431,11681,11393
9762,1389,1,8714,5312,10011
8192,53,3,7982,4506,1029
2356,1208,8,8945,7144,9818
2905,1773,3,9027,2665,9327
1822,875,8,8997,1552,5473
1878,665,8,8516,5459,5322
1674,1205,1,8231,5453,11965
11270,2029,8,8624,7072,9814
11766,46,8,8495,573,4611
5380,1007,8,8716,5072,9347
12357,2005,8,9069,5597,10242
3208,1478,1,8142,10642,2298
4529,2446,3,8931,9491,11868
63830,146,1,8614,10143,4360
14995,1143,8,8512,10864,7526
54210,2301,3,8926,9641,171
5351,95,1,8764,10492,4126
5397,1661,3,8297,2703,272
13865,1370,3,8520,1759,3245
10167,1284,3,9004,7799,9005
8466,1623,8,8089,1190,1949
14109,2329,3,8815,2649,2449
13031,2030,8,9066,1041,7477
5543,2070,3,8238,6256,9965
499,1611,1,8713,5548,1551
798,158,1,8533,9400,11579
1962,1623,8,7978,1567,8638
7078,97,3,9061,3297,10964
2169,1922,8,8372,3459,2393
108090,987,8,8780,109,7450
5814,2342,1,8167,6570,8012
2723,1030,8,8904,9934,7820
1139,2301,3,7949,8130,3063
2276,1210,1,8554,6746,483
4765,1535,8,8565,4065,8353
10371,1278,8,8498,220,1662
5104,1212,8,8487,836,4840
13633,34,1,8735,7365,7802
3767,1664,8,8145,6255,11072
9120,2029,8,8689,6086,1160
10111,2187,1,8675,1052,10922
9352,2031,8,8254,6211,7888
9466,2175,1,9037,8786,6243
8597,1964,8,8751,4098,5457
11865,1133,3,8120,2732,5375
8861,2009,1,8010,76,11927
4621,178,3,8518,9733,10576
14031,1774,3,8700,1465,11063
7855,138,1,8613,3817,7939
1593,2499,1,8235,2380,7895
1789,11,3,8824,8480,5684
7712,1698,3,9016,6429,7128
4751,54,3,8381,5503,9073
2895,1821,1,8474,4204,11028
9343,1962,1,8581,10909,3484
6012,2263,3,8121,5728,8597
12769,1971,1,8131,9944,9138
2222,667,8,8987,6985,8899
7640,2094,1,8546,6852,6515
6309,1489,8,8704,1747,10064
5534,719,1,8443,2725,8239
5248,1363,8,8118,8267,2661
7293,284,8,8326,3883,8639
8759,1151,1,7952,2831,11700
13331,973,3,8396,11267,6304
2231,2036,3,8719,9022,11293
1318,1411,1,8612,1252,2965
1400,417,8,8170,7898,3171
14073,2038,8,8732,9878,1403
4675,1916,1,8366,4747,5769
14223,817,1,8132,6265,4831
4546,2008,8,8242,8105,4564
14125,832,3,8969,1956,6188
10235,871,8,9037,2726,605
9538,2223,8,9002,8028,1842
9423,700,8,8711,10635,11156
5368,2373,1,8473,2855,7535
6836,2024,8,8014,4274,2623
11700,2078,3,8612,7296,9500
6020,569,1,8492,9244,8331
3576,2341,3,7997,4567,11500
5772,1826,3,8042,2074,3149
2188,394,8,8352,7858,11825
116420,369,1,8185,2667,6599
14199,1566,1,8952,2949,106
6243,2410,1,8434,11827,1824
3151,574,3,8590,10033,7655
8185,1251,3,8244,1150,11586
2429,518,3,8402,5180,9576
3228,929,1,8641,5892,11908
14699,794,1,8076,4986,4725
12342,565,1,8663,11142,11869
12601,285,1,8119,11616,8696
7423,443,3,8145,91,9643
1559,1662,3,8625,11818,9297
1681,2460,1,8099,10704,11190
6992,1028,1,8435,10601,5397
12510,324,1,8123,3087,8504
5854,1699,3,8917,11291,7978
10248,2434,1,8544,586,250
10508,1263,8,7946,6245,4504
6831,2268,3,8883,105,8306
2404,1527,1,8521,3507,6428
6104,1769,3,8318,5879,6593
7046,798,8,9051,4682,4245
586,1110,8,8279,6142,9398
8284,359,1,8119,6799,7683
3254,524,3,8327,9035,678
3261,884,8,8136,11183,2546
14299,2186,1,8912,8460,11058
13159,1019,3,9023,10893,6695
13352,1018,8,8400,10585,8483
5828,1452,1,9067,5932,7629
2435,2447,1,8746,5664,4952
10434,321,8,8163,8185,9638
2151,371,1,8211,9904,245
6447,929,3,8146,4835,9468
9611,1064,1,8538,6251,9694
5996,768,8,8932,250,6324
1756,844,1,8233,8653,5419
13243,801,8,7957,6994,9238
3283,1877,8,8232,14,7928
8118,968,1,8596,722,446
6221,2294,3,8380,8132,8159
5622,2292,8,7945,7752,6045
5599,756,3,8990,6113,4997
2534,2264,3,8050,260,1352
11558,919,8,8053,2767,8441
4683,1281,1,8496,3970,9597
9726,1445,1,9070,2619,2842
9737,614,3,8093,3328,1263
8268,394,8,8292,9085,7790
10774,1436,3,8516,2388,7387
12071,1845,8,8060,1301,11365
3244,1631,3,9011,3420,10688
5924,1233,8,8017,3780,1652
2260,1221,8,8611,6062,2990
6941,2229,3,8721,10893,1686
6814,2422,1,8982,2934,10224
13822,2471,1,8672,4529,1125
5454,2056,8,8106,9664,11722
1985,172,1,8354,11291,7619
3256,1592,1,8469,5788,4476
8805,381,3,8242,11643,73
971,696,8,8442,10775,11015
4577,1889,8,8811,4020,7644
332,2271,3,8976,9814,9660
9182,1298,1,8428,10520,6196
7327,1377,1,8072,9184,4018
3383,2470,3,8410,2697,4502
2900,1355,3,9054,10535,9027
9559,466,1,8059,7891,11450
8589,2281,3,8786,10478,2382
4275,2082,3,8715,298,7751
12388,1924,1,8819,10841,438
12545,2230,1,8084,6836,2934
4029,1207,3,8150,6947,6887
898,1521,8,8240,5982,7293
9311,1547,8,8220,7660,2825
13108,776,3,8839,1753,6451
5197,1948,3,8237,7643,4706
10345,2298,8,8245,4618,6918
10798,608,8,8862,5172,11408
11254,821,3,8400,11152,10708
9411,1710,1,8302,10588,2158
7600,2410,1,8209,11212,4010
836,783,3,8286,2909,7363
12005,917,8,9039,9032,8509
4011,2374,3,8178,4300,9961
14311,799,3,8972,966,1536
5964,865,8,8403,7914,3917
1513,494,8,8480,3396,10528
11325,1592,8,8256,8959,4708
2525,197,3,8648,9672,2864
4718,547,1,8869,9807,2944
64920,2458,1,8639,402,345
2551,820,1,8020,7511,5146
2413,2367,1,8024,9307,4935
10356,1029,1,8275,2894,3065
9648,1101,8,7974,7009,10468
10862,353,3,8501,5393,6379
11530,45,3,8542,1474,2088
742,667,1,8907,10628,1276
13014,2028,1,8924,9960,4329
11497,1512,3,8961,6335,3331
4558,865,8,7957,1445,5278
3769,2229,3,8830,1247,7332
14859,1610,1,8367,3874,11070
13526,1096,1,8680,1603,8126
4931,2353,3,7948,5386,10761
1486,161,8,8514,746,1534
5090,57,8,8624,472,11388
10239,1598,3,8331,8305,5109
2480,204,8,8066,8012,10945
13884,2366,1,8911,8301,6847
12242,2360,8,9016,7562,8287
1548,586,8,8371,9006,802
4818,1751,3,8207,10518,9840
3598,1830,3,8243,2714,5860
11945,2350,1,8566,11647,7875
9772,107,1,8264,816,9505
13678,1699,8,8351,2807,1437
2707,115,3,7961,4155,2369
12869,1850,8,8958,2231,1939
1880,1840,8,8469,3904,3812
5261,227,3,8377,11060,6889
823,1387,8,8147,8646,11134
731,846,1,8538,1627,8375
5720,459,8,8586,2338,7371
1393,729,3,8749,10858,11114
13254,2315,3,9029,3404,8600
4398,1061,3,8630,10939,6341
299,304,8,8663,4405,9121
601,1747,3,8857,4813,5184
3499,787,3,7999,10244,9096
3558,756,1,8794,507,11558
1160,2312,3,8418,2496,9202
7608,2126,8,8584,595,5307
6124,741,1,8255,10171,6185
13089,745,3,8110,2221,7999
12815,976,3,8851,1844,6558
4573,37,1,8978,7459,6754
4492,451,3,8960,9027,4359
5250,2480,3,8880,1177,3106
8181,451,3,8800,8144,3634
6812,274,8,8712,1578,9819
6664,2313,1,8151,8735,7603
13188,1254,1,7980,9529,9445
4121,1812,3,8044,5171,2340
5183,1165,3,8841,11125,6712
9208,2456,8,8443,3332,8987
14783,374,3,8102,11210,293
12702,2316,1,8153,4980,11936
14028,595,1,7999,10553,2643
970,1636,1,8872,1254,8710
5275,1890,8,8792,5919,9523
14960,1325,3,9013,11132,2539
7088,613,1,8399,781,7648
14130,1479,3,8129,9799,11636
13123,159,3,8593,2550,427
4528,792,8,8641,9013,10436
1713,1906,1,8672,8015,8835
5142,2161,3,8478,4606,7892
12138,1686,1,8766,10604,3301
549,978,1,8773,4302,8969
9321,2192,8,8912,10129,4678
5798,1058,8,8937,8076,9537
2644,1433,3,8921,9206,4481
8073,1345,1,8536,2984,8681
3604,1672,8,8830,2066,11690
5595,1949,3,8043,5026,11272
5029,329,8,8813,2070,8565
730,2270,8,8166,5896,2727
13643,2086,3,8203,8436,2375
13157,902,1,8965,11537,1497
13352,399,1,8893,5527,8334
3044,1069,3,8905,3816,10013
4454,1087,8,8525,3330,6156
13206,2350,1,8748,2051,908
13538,534,1,8380,10944,79
8972,1444,8,8862,3474,8139
2003,674,8,8701,6206,11449
8861,1665,1,8626,10725,9916
13284,793,8,8725,7685,6141
700,401,8,8755,11355,9857
6673,2449,1,8035,1070,4104
3518,146,8,8452,6707,7357
6344,1628,3,8537,6758,3025
1008,60,8,9066,11621,997
12298,415,3,8066,6575,1032
11615,785,8,9014,588,9106
6818,1983,1,8787,6551,5315
11519,1819,3,8769,1656,5154
358,1208,1,8371,812,4726
6760,414,8,9005,5793,1600
13610,673,1,8711,8458,9288
587,1516,1,8950,773,10234
8488,1946,8,9046,2564,10222
3581,2094,3,8788,9959,8810
5429,1242,3,8483,10530,2426
13541,1597,8,8822,856,4424
5041,228,3,8584,7411,11269
3341,2486,3,8017,654,5385
145180,15,3,8521,4439,3482
5207,798,8,9038,2502,7174
1664,548,3,9023,718,5659
11598,2466,8,8203,5086,7127
11066,610,8,8626,2089,5233
3003,1451,1,8010,1313,7008
11262,1300,3,8758,5195,6547
11788,975,1,8233,3935,6908
11953,1935,3,8628,3839,2311
10118,395,3,8188,5302,11858
10847,1805,1,8603,1899,6405
8190,2406,3,9028,9407,11243
7531,1812,8,8655,3710,8770
1785,2233,3,8351,1164,7193
601,100,3,8571,6012,9273
11144,115,3,8561,4889,2915
9197,1462,1,8934,11170,6492
999,679,8,8910,953,886
674,729,1,8208,2336,9234
13855,1312,3,8268,8366,6450
8694,2191,1,8863,3405,987
14211,487,8,8254,9350,4007
14217,1460,1,8225,5784,8236
9227,2371,3,8463,8350,9748
13711,1016,1,8854,3138,9596
2950,1396,1,7967,10263,1961
7341,1681,3,8573,8462,4223
6935,1292,1,8399,5532,2784
1118,1571,1,8644,307,8793
612,1463,8,8448,9608,5686
6925,462,8,8969,1698,1678
14589,1105,1,8882,10053,8709
13967,2442,8,8423,1376,4306
14851,1512,1,8959,3010,7167
12235,2019,1,8069,6315,7158
3499,2427,1,8825,2369,5588
6336,615,1,8718,4220,9309
8586,2153,1,8487,8433,6493
5316,1906,8,8637,4980,11917
903,169,8,8870,7373,5563
14474,863,3,8409,10776,11029
8027,1138,3,8686,4952,2084
5995,164,1,8345,7144,7605
9994,1218,8,8625,2824,6033
9409,1777,1,8184,4735,11614
12443,2055,8,8581,5829,398
4500,42,1,8494,5222,9373
11003,1495,1,8542,10921,1436
5226,877,3,8425,3005,10314
826,2394,1,8443,4468,10730
2785,871,8,8050,9466,10895
12670,1173,3,8799,1843,11945
10536,1647,1,8496,8418,10575
12592,1595,3,8894,308,2342
8693,1411,8,8580,11405,6466
12698,2057,8,8874,1224,1574
