id_complaint,codeComplaint,status,subject,id_beneficiaryFK,id_providerFK
2012,C-2012,open,Service Quality,2224,449
2013,C-2013,closed,Late Delivery,1603,493
2014,C-2014,open,Billing Issue,1526,592
2015,C-2015,open,Late Delivery,231,212
2016,C-2016,open,Billing Issue,3073,205
2017,C-2017,open,Product Defect,4146,232
2018,C-2018,open,Product Defect,1079,240
2019,C-2019,open,Service Quality,2803,564
2020,C-2020,closed,Late Delivery,480,394
2021,C-2021,closed,Service Quality,889,561
2022,C-2022,open,Late Delivery,3004,401
2023,C-2023,closed,Product Defect,2984,67
2024,C-2024,open,Product Defect,2586,259
2025,C-2025,closed,Late Delivery,1303,769
2026,C-2026,open,Late Delivery,191,696
2027,C-2027,open,Product Defect,2592,80
2028,C-2028,open,Product Defect,4098,306
2029,C-2029,closed,Late Delivery,3702,105
2030,C-2030,closed,Billing Issue,580,104
2031,C-2031,open,Late Delivery,3610,386
2032,C-2032,open,Late Delivery,4231,119
2033,C-2033,closed,Service Quality,2382,242
2034,C-2034,closed,Product Defect,4592,479
2035,C-2035,closed,Billing Issue,3480,317
2036,C-2036,closed,Late Delivery,4776,529
2037,C-2037,open,Product Defect,4817,303
2038,C-2038,open,Service Quality,1776,208
2039,C-2039,closed,Service Quality,78,217
2040,C-2040,closed,Service Quality,295,317
2041,C-2041,closed,Billing Issue,3570,331
2042,C-2042,open,Service Quality,3714,136
2043,C-2043,open,Billing Issue,1583,77
2044,C-2044,closed,Billing Issue,926,623
2045,C-2045,closed,Billing Issue,3864,352
2046,C-2046,open,Product Defect,3438,116
2047,C-2047,closed,Product Defect,892,524
2048,C-2048,closed,Service Quality,2045,753
2049,C-2049,closed,Product Defect,4035,436
2050,C-2050,open,Billing Issue,2367,762
2051,C-2051,open,Billing Issue,1303,153
2052,C-2052,closed,Product Defect,2935,584
2053,C-2053,open,Late Delivery,3043,791
2054,C-2054,closed,Service Quality,2905,785
2055,C-2055,closed,Late Delivery,1917,468
2056,C-2056,open,Product Defect,2695,591
2057,C-2057,closed,Billing Issue,4191,532
2058,C-2058,closed,Service Quality,4532,673
2059,C-2059,closed,Billing Issue,3819,179
2060,C-2060,open,Billing Issue,218,323
2061,C-2061,open,Late Delivery,1123,301
2062,C-2062,closed,Service Quality,4663,625
2063,C-2063,closed,Product Defect,1545,790
2064,C-2064,open,Late Delivery,122,720
2065,C-2065,open,Late Delivery,3432,20
2066,C-2066,open,Late Delivery,4410,793
2067,C-2067,open,Product Defect,4106,286
2068,C-2068,open,Product Defect,493,55
2069,C-2069,open,Billing Issue,4755,790
2070,C-2070,open,Product Defect,4392,571
2071,C-2071,open,Billing Issue,4508,77
2072,C-2072,open,Service Quality,24,774
2073,C-2073,open,Product Defect,2616,355
2074,C-2074,closed,Billing Issue,2353,361
2075,C-2075,closed,Product Defect,3120,790
2076,C-2076,closed,Late Delivery,4844,443
2077,C-2077,closed,Service Quality,4875,694
2078,C-2078,open,Product Defect,4547,154
2079,C-2079,open,Product Defect,3825,576
2080,C-2080,closed,Late Delivery,2047,798
2081,C-2081,open,Billing Issue,2758,85
2082,C-2082,closed,Late Delivery,3760,702
2083,C-2083,open,Late Delivery,3884,209
2084,C-2084,open,Service Quality,2477,375
2085,C-2085,closed,Billing Issue,3606,11
2086,C-2086,closed,Service Quality,2353,594
2087,C-2087,closed,Late Delivery,3209,9
2088,C-2088,open,Late Delivery,1758,212
2089,C-2089,open,Billing Issue,249,4
2090,C-2090,closed,Product Defect,3071,35
2091,C-2091,closed,Product Defect,35,261
2092,C-2092,open,Late Delivery,4465,6
2093,C-2093,open,Late Delivery,3207,37
2094,C-2094,open,Billing Issue,1963,187
2095,C-2095,open,Service Quality,4611,692
2096,C-2096,open,Product Defect,2838,785
2097,C-2097,open,Late Delivery,1501,164
2098,C-2098,closed,Product Defect,1402,753
2099,C-2099,open,Billing Issue,2184,736
2100,C-2100,open,Service Quality,1568,407
2101,C-2101,open,Late Delivery,1426,635
2102,C-2102,open,Service Quality,4013,155
2103,C-2103,open,Product Defect,2199,169
2104,C-2104,closed,Service Quality,3084,88
2105,C-2105,closed,Billing Issue,390,667
2106,C-2106,open,Service Quality,3070,322
2107,C-2107,closed,Service Quality,1327,413
2108,C-2108,closed,Service Quality,3392,206
2109,C-2109,open,Billing Issue,3574,31
2110,C-2110,closed,Product Defect,2773,475
2111,C-2111,open,Late Delivery,4401,41
2112,C-2112,closed,Billing Issue,3481,76
2113,C-2113,open,Late Delivery,1186,378
2114,C-2114,closed,Late Delivery,4439,393
2115,C-2115,closed,Billing Issue,2203,106
2116,C-2116,open,Product Defect,4509,506
2117,C-2117,closed,Product Defect,794,473
2118,C-2118,open,Late Delivery,2007,142
2119,C-2119,closed,Late Delivery,4878,254
2120,C-2120,open,Service Quality,4934,287
2121,C-2121,closed,Late Delivery,4022,687
2122,C-2122,closed,Late Delivery,4653,354
2123,C-2123,open,Late Delivery,316,150
2124,C-2124,open,Service Quality,3170,354
2125,C-2125,closed,Late Delivery,3072,391
2126,C-2126,open,Product Defect,3770,28
2127,C-2127,open,Service Quality,2075,417
2128,C-2128,closed,Billing Issue,3059,142
2129,C-2129,closed,Late Delivery,2494,716
2130,C-2130,open,Product Defect,2500,717
2131,C-2131,closed,Billing Issue,1317,584
2132,C-2132,open,Late Delivery,293,55
2133,C-2133,closed,Billing Issue,102,413
2134,C-2134,open,Late Delivery,4209,127
2135,C-2135,closed,Service Quality,3944,347
2136,C-2136,closed,Billing Issue,43,534
2137,C-2137,open,Late Delivery,154,136
2138,C-2138,open,Service Quality,3125,258
2139,C-2139,closed,Service Quality,623,124
2140,C-2140,open,Billing Issue,2014,586
2141,C-2141,closed,Late Delivery,444,522
2142,C-2142,open,Billing Issue,4530,472
2143,C-2143,closed,Product Defect,1240,324
2144,C-2144,closed,Billing Issue,2484,78
2145,C-2145,open,Late Delivery,3162,539
2146,C-2146,open,Product Defect,1730,681
2147,C-2147,closed,Late Delivery,660,398
2148,C-2148,open,Billing Issue,4698,754
2149,C-2149,open,Product Defect,4842,178
2150,C-2150,closed,Product Defect,2476,435
2151,C-2151,open,Product Defect,4873,304
2152,C-2152,open,Service Quality,3992,729
2153,C-2153,open,Late Delivery,3712,47
2154,C-2154,closed,Service Quality,2046,131
2155,C-2155,closed,Product Defect,3739,448
2156,C-2156,closed,Billing Issue,3038,177
2157,C-2157,open,Service Quality,4242,602
2158,C-2158,closed,Billing Issue,2464,421
2159,C-2159,closed,Billing Issue,1860,636
2160,C-2160,closed,Product Defect,3065,472
2161,C-2161,closed,Late Delivery,2924,682
2162,C-2162,closed,Service Quality,2395,436
2163,C-2163,open,Billing Issue,3068,238
2164,C-2164,open,Billing Issue,571,575
2165,C-2165,closed,Late Delivery,19,217
2166,C-2166,closed,Service Quality,2669,729
2167,C-2167,closed,Product Defect,3989,73
2168,C-2168,open,Late Delivery,1380,88
2169,C-2169,closed,Billing Issue,734,680
2170,C-2170,open,Product Defect,928,618
2171,C-2171,open,Product Defect,4330,530
2172,C-2172,open,Late Delivery,2171,589
2173,C-2173,open,Late Delivery,1212,446
2174,C-2174,closed,Late Delivery,2715,146
2175,C-2175,open,Product Defect,3194,558
2176,C-2176,closed,Product Defect,3477,218
2177,C-2177,closed,Product Defect,1445,250
2178,C-2178,open,Billing Issue,2049,205
2179,C-2179,open,Service Quality,461,555
2180,C-2180,open,Late Delivery,805,691
2181,C-2181,open,Late Delivery,2478,109
2182,C-2182,open,Billing Issue,376,61
2183,C-2183,open,Service Quality,2802,736
2184,C-2184,closed,Service Quality,2294,413
2185,C-2185,open,Service Quality,3529,338
2186,C-2186,closed,Billing Issue,2942,45
2187,C-2187,open,Product Defect,4886,190
2188,C-2188,open,Product Defect,4175,760
2189,C-2189,closed,Late Delivery,1602,328
2190,C-2190,closed,Billing Issue,1565,86
2191,C-2191,closed,Late Delivery,1565,427
2192,C-2192,open,Late Delivery,4504,629
2193,C-2193,closed,Late Delivery,4512,194
2194,C-2194,open,Late Delivery,623,63
2195,C-2195,closed,Late Delivery,1156,567
2196,C-2196,open,Product Defect,3330,591
2197,C-2197,open,Product Defect,2849,410
2198,C-2198,closed,Service Quality,3791,318
2199,C-2199,open,Billing Issue,3445,792
2200,C-2200,closed,Product Defect,4979,329
2201,C-2201,open,Billing Issue,3546,393
2202,C-2202,open,Service Quality,1885,381
2203,C-2203,open,Service Quality,2559,346
2204,C-2204,closed,Late Delivery,3441,566
2205,C-2205,open,Late Delivery,2847,498
2206,C-2206,closed,Billing Issue,3326,730
2207,C-2207,closed,Late Delivery,1075,287
2208,C-2208,open,Service Quality,482,713
2209,C-2209,closed,Billing Issue,2201,408
2210,C-2210,open,Late Delivery,601,480
2211,C-2211,open,Late Delivery,3267,252
2212,C-2212,closed,Billing Issue,1775,588
2213,C-2213,open,Service Quality,4503,255
2214,C-2214,closed,Service Quality,577,101
2215,C-2215,open,Product Defect,3490,360
2216,C-2216,open,Service Quality,2273,711
2217,C-2217,closed,Service Quality,3546,475
2218,C-2218,closed,Product Defect,4366,322
2219,C-2219,closed,Billing Issue,4355,643
2220,C-2220,open,Product Defect,3303,591
2221,C-2221,closed,Service Quality,2426,579
2222,C-2222,open,Service Quality,1649,407
2223,C-2223,open,Product Defect,453,700
2224,C-2224,open,Product Defect,2707,186
2225,C-2225,closed,Billing Issue,4529,57
2226,C-2226,open,Billing Issue,97,69
2227,C-2227,closed,Product Defect,4081,1
2228,C-2228,open,Late Delivery,1556,66
2229,C-2229,closed,Service Quality,1126,648
2230,C-2230,closed,Service Quality,1155,285
2231,C-2231,closed,Service Quality,2553,292
2232,C-2232,closed,Billing Issue,1313,609
2233,C-2233,closed,Service Quality,1681,310
2234,C-2234,closed,Service Quality,3474,639
2235,C-2235,closed,Service Quality,873,641
2236,C-2236,open,Product Defect,2807,232
2237,C-2237,open,Service Quality,2962,312
2238,C-2238,closed,Product Defect,360,63
2239,C-2239,open,Billing Issue,2093,553
2240,C-2240,open,Billing Issue,318,501
2241,C-2241,open,Billing Issue,364,476
2242,C-2242,closed,Billing Issue,2036,388
2243,C-2243,closed,Late Delivery,4999,688
2244,C-2244,open,Late Delivery,259,141
2245,C-2245,open,Late Delivery,4378,56
2246,C-2246,closed,Late Delivery,2239,413
2247,C-2247,closed,Billing Issue,4016,160
2248,C-2248,open,Service Quality,4735,22
2249,C-2249,closed,Product Defect,369,736
2250,C-2250,open,Service Quality,2170,81
2251,C-2251,closed,Late Delivery,3690,423
2252,C-2252,closed,Service Quality,2826,207
2253,C-2253,closed,Service Quality,3573,131
2254,C-2254,open,Service Quality,3892,554
2255,C-2255,open,Late Delivery,4623,480
2256,C-2256,open,Late Delivery,3380,637
2257,C-2257,open,Product Defect,2979,241
2258,C-2258,open,Late Delivery,4010,292
2259,C-2259,open,Product Defect,1191,440
2260,C-2260,open,Service Quality,3017,776
2261,C-2261,open,Product Defect,4692,741
2262,C-2262,open,Billing Issue,4436,776
2263,C-2263,closed,Late Delivery,2557,556
2264,C-2264,closed,Late Delivery,1428,29
2265,C-2265,open,Late Delivery,2522,524
2266,C-2266,open,Billing Issue,1106,462
2267,C-2267,open,Billing Issue,2430,287
2268,C-2268,closed,Product Defect,3468,657
2269,C-2269,closed,Late Delivery,2265,331
2270,C-2270,closed,Billing Issue,1374,439
2271,C-2271,open,Product Defect,52,148
2272,C-2272,open,Billing Issue,2999,569
2273,C-2273,closed,Billing Issue,3000,754
2274,C-2274,open,Service Quality,1557,619
2275,C-2275,closed,Product Defect,4748,560
2276,C-2276,closed,Billing Issue,4795,409
2277,C-2277,open,Late Delivery,1025,594
2278,C-2278,closed,Billing Issue,2505,253
2279,C-2279,closed,Service Quality,4272,27
2280,C-2280,open,Product Defect,4096,238
2281,C-2281,open,Product Defect,4454,590
2282,C-2282,closed,Service Quality,2313,739
2283,C-2283,open,Product Defect,2200,270
2284,C-2284,open,Late Delivery,3232,656
2285,C-2285,closed,Billing Issue,536,295
2286,C-2286,open,Billing Issue,1983,554
2287,C-2287,closed,Product Defect,3061,551
2288,C-2288,closed,Billing Issue,4461,644
2289,C-2289,closed,Product Defect,4624,323
2290,C-2290,closed,Late Delivery,4674,9
2291,C-2291,closed,Billing Issue,4827,193
2292,C-2292,closed,Billing Issue,3148,250
2293,C-2293,open,Billing Issue,2181,626
2294,C-2294,open,Billing Issue,2305,71
2295,C-2295,open,Late Delivery,2477,582
2296,C-2296,closed,Product Defect,4320,644
2297,C-2297,closed,Service Quality,1680,474
2298,C-2298,closed,Billing Issue,3578,654
2299,C-2299,open,Product Defect,1149,246
2300,C-2300,open,Late Delivery,1338,414
2301,C-2301,closed,Product Defect,270,296
2302,C-2302,closed,Billing Issue,875,351
2303,C-2303,closed,Product Defect,4708,716
2304,C-2304,open,Billing Issue,1904,33
2305,C-2305,closed,Billing Issue,466,104
2306,C-2306,open,Late Delivery,2574,498
2307,C-2307,closed,Billing Issue,3852,326
2308,C-2308,closed,Late Delivery,1673,55
2309,C-2309,open,Billing Issue,4467,90
2310,C-2310,open,Billing Issue,1647,525
2311,C-2311,open,Billing Issue,2979,754
2312,C-2312,open,Billing Issue,1949,482
2313,C-2313,open,Billing Issue,3962,341
2314,C-2314,open,Billing Issue,3770,55
2315,C-2315,open,Service Quality,3494,313
2316,C-2316,closed,Late Delivery,3351,499
2317,C-2317,open,Late Delivery,4688,632
2318,C-2318,open,Late Delivery,4912,555
2319,C-2319,open,Service Quality,4059,690
2320,C-2320,closed,Product Defect,899,667
2321,C-2321,open,Late Delivery,3451,562
2322,C-2322,closed,Late Delivery,4038,493
2323,C-2323,open,Billing Issue,1096,301
2324,C-2324,open,Service Quality,1896,403
2325,C-2325,open,Product Defect,3264,486
2326,C-2326,open,Product Defect,1666,187
2327,C-2327,closed,Late Delivery,4397,448
2328,C-2328,closed,Billing Issue,1939,417
2329,C-2329,open,Service Quality,4916,685
2330,C-2330,closed,Product Defect,504,633
2331,C-2331,closed,Billing Issue,1697,787
2332,C-2332,open,Service Quality,3583,152
2333,C-2333,open,Product Defect,3327,740
2334,C-2334,open,Billing Issue,4778,520
2335,C-2335,open,Product Defect,1742,749
2336,C-2336,closed,Late Delivery,3180,303
2337,C-2337,open,Service Quality,2398,731
2338,C-2338,closed,Product Defect,673,777
2339,C-2339,closed,Late Delivery,2019,161
2340,C-2340,closed,Product Defect,2915,601
2341,C-2341,open,Service Quality,1500,778
2342,C-2342,closed,Product Defect,4501,526
2343,C-2343,open,Service Quality,190,11
2344,C-2344,closed,Billing Issue,2130,326
2345,C-2345,open,Billing Issue,3188,767
2346,C-2346,closed,Late Delivery,3308,178
2347,C-2347,open,Product Defect,1317,503
2348,C-2348,open,Product Defect,1813,127
2349,C-2349,closed,Service Quality,4397,517
2350,C-2350,closed,Service Quality,4377,156
2351,C-2351,open,Billing Issue,1973,577
2352,C-2352,closed,Product Defect,30,490
2353,C-2353,closed,Service Quality,4276,358
2354,C-2354,open,Late Delivery,3773,204
2355,C-2355,closed,Service Quality,218,236
2356,C-2356,open,Late Delivery,1356,348
2357,C-2357,open,Product Defect,3588,686
2358,C-2358,closed,Billing Issue,3942,443
2359,C-2359,open,Late Delivery,766,178
2360,C-2360,closed,Product Defect,2541,419
2361,C-2361,closed,Late Delivery,1760,383
2362,C-2362,open,Product Defect,4508,305
2363,C-2363,closed,Late Delivery,1498,729
2364,C-2364,open,Billing Issue,4423,435
2365,C-2365,open,Billing Issue,4513,659
2366,C-2366,open,Service Quality,3600,483
2367,C-2367,closed,Product Defect,4045,670
2368,C-2368,closed,Product Defect,4040,587
2369,C-2369,closed,Billing Issue,2493,96
2370,C-2370,closed,Product Defect,1652,117
2371,C-2371,closed,Late Delivery,3231,511
2372,C-2372,closed,Late Delivery,3644,405
2373,C-2373,open,Product Defect,4178,383
2374,C-2374,open,Product Defect,4443,415
2375,C-2375,closed,Product Defect,1125,522
2376,C-2376,closed,Product Defect,3175,270
2377,C-2377,open,Late Delivery,4771,568
2378,C-2378,open,Service Quality,4237,628
2379,C-2379,closed,Product Defect,1191,517
2380,C-2380,closed,Billing Issue,4323,614
2381,C-2381,open,Late Delivery,1633,441
2382,C-2382,open,Product Defect,1252,123
2383,C-2383,closed,Service Quality,2853,295
2384,C-2384,open,Billing Issue,3434,8
2385,C-2385,closed,Product Defect,2187,688
2386,C-2386,closed,Late Delivery,2093,773
2387,C-2387,closed,Product Defect,3066,269
2388,C-2388,closed,Billing Issue,654,139
2389,C-2389,closed,Product Defect,4800,44
2390,C-2390,closed,Product Defect,2174,424
2391,C-2391,closed,Service Quality,3493,489
2392,C-2392,closed,Product Defect,3684,496
2393,C-2393,open,Service Quality,1837,128
2394,C-2394,closed,Product Defect,4812,783
2395,C-2395,closed,Late Delivery,3512,375
2396,C-2396,closed,Late Delivery,2242,229
2397,C-2397,open,Service Quality,3988,112
2398,C-2398,closed,Service Quality,2358,113
2399,C-2399,closed,Billing Issue,1993,453
2400,C-2400,closed,Billing Issue,3750,436
2401,C-2401,open,Late Delivery,2754,677
2402,C-2402,closed,Product Defect,4505,195
2403,C-2403,closed,Billing Issue,2746,300
2404,C-2404,open,Service Quality,2213,785
2405,C-2405,open,Billing Issue,2626,387
2406,C-2406,closed,Service Quality,120,526
2407,C-2407,closed,Product Defect,4028,471
2408,C-2408,closed,Billing Issue,2582,277
2409,C-2409,open,Product Defect,1137,539
2410,C-2410,closed,Product Defect,2279,52
2411,C-2411,open,Late Delivery,1973,336
2412,C-2412,open,Billing Issue,4538,131
2413,C-2413,closed,Service Quality,3284,693
2414,C-2414,closed,Product Defect,634,160
2415,C-2415,closed,Late Delivery,44,768
2416,C-2416,closed,Product Defect,3835,43
2417,C-2417,closed,Product Defect,1337,347
2418,C-2418,closed,Late Delivery,544,550
2419,C-2419,open,Billing Issue,1130,683
2420,C-2420,closed,Service Quality,1551,40
2421,C-2421,closed,Service Quality,2515,600
2422,C-2422,closed,Service Quality,1671,545
2423,C-2423,open,Late Delivery,904,713
2424,C-2424,closed,Product Defect,2448,353
2425,C-2425,closed,Product Defect,2542,51
2426,C-2426,open,Service Quality,2602,291
2427,C-2427,open,Billing Issue,2492,26
2428,C-2428,open,Billing Issue,4269,236
2429,C-2429,open,Product Defect,3658,100
2430,C-2430,closed,Product Defect,3469,259
2431,C-2431,open,Late Delivery,4343,736
2432,C-2432,open,Late Delivery,3494,492
2433,C-2433,closed,Late Delivery,831,568
2434,C-2434,open,Late Delivery,3059,235
2435,C-2435,open,Service Quality,1703,260
2436,C-2436,closed,Billing Issue,2002,483
2437,C-2437,open,Late Delivery,4595,299
2438,C-2438,closed,Service Quality,2416,706
2439,C-2439,open,Service Quality,2698,451
2440,C-2440,closed,Product Defect,4574,149
2441,C-2441,open,Service Quality,4042,131
2442,C-2442,closed,Product Defect,1193,441
2443,C-2443,closed,Billing Issue,2026,640
2444,C-2444,closed,Service Quality,1046,544
2445,C-2445,closed,Product Defect,997,623
2446,C-2446,closed,Billing Issue,171,132
2447,C-2447,closed,Product Defect,4925,69
2448,C-2448,open,Product Defect,1276,96
2449,C-2449,open,Late Delivery,4003,429
2450,C-2450,closed,Billing Issue,1093,203
2451,C-2451,closed,Billing Issue,2825,713
2452,C-2452,closed,Billing Issue,4990,205
2453,C-2453,closed,Billing Issue,2597,93
2454,C-2454,closed,Product Defect,749,236
2455,C-2455,open,Billing Issue,927,255
2456,C-2456,closed,Billing Issue,486,173
2457,C-2457,open,Product Defect,3598,216
2458,C-2458,closed,Product Defect,1986,285
2459,C-2459,closed,Billing Issue,581,411
2460,C-2460,open,Late Delivery,4400,728
2461,C-2461,open,Product Defect,1126,670
2462,C-2462,closed,Service Quality,3267,482
2463,C-2463,closed,Product Defect,4230,414
2464,C-2464,open,Product Defect,2879,160
2465,C-2465,open,Product Defect,2161,8
2466,C-2466,closed,Billing Issue,1696,394
2467,C-2467,open,Late Delivery,4557,721
2468,C-2468,open,Product Defect,2730,17
2469,C-2469,open,Service Quality,3128,211
2470,C-2470,closed,Service Quality,963,130
2471,C-2471,closed,Product Defect,518,489
2472,C-2472,closed,Service Quality,3316,416
2473,C-2473,closed,Service Quality,330,96
2474,C-2474,closed,Billing Issue,207,724
2475,C-2475,closed,Late Delivery,570,642
2476,C-2476,closed,Product Defect,2277,463
2477,C-2477,closed,Billing Issue,4457,35
2478,C-2478,open,Late Delivery,2550,230
2479,C-2479,closed,Product Defect,174,647
2480,C-2480,closed,Late Delivery,753,709
2481,C-2481,open,Late Delivery,1863,653
2482,C-2482,closed,Service Quality,3424,526
2483,C-2483,closed,Service Quality,1239,798
2484,C-2484,closed,Service Quality,4395,20
2485,C-2485,open,Late Delivery,4493,482
2486,C-2486,closed,Billing Issue,1392,418
2487,C-2487,closed,Billing Issue,1977,622
2488,C-2488,open,Service Quality,3348,487
2489,C-2489,closed,Product Defect,4177,754
2490,C-2490,closed,Billing Issue,2473,793
2491,C-2491,open,Service Quality,257,351
2492,C-2492,open,Billing Issue,3125,242
2493,C-2493,closed,Product Defect,1283,169
2494,C-2494,closed,Billing Issue,3039,502
2495,C-2495,closed,Late Delivery,1635,213
2496,C-2496,closed,Product Defect,502,526
2497,C-2497,closed,Billing Issue,524,99
2498,C-2498,open,Late Delivery,1503,343
2499,C-2499,closed,Billing Issue,2742,509
2500,C-2500,closed,Service Quality,946,161
